horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68,outcome,industry,industry_label,occ_id,occupation,source_file,cell_id
33,-0.0062479803262151,-0.0130274346883568,-0.0009200855863663,-0.0098620402234098,-0.0032147805279793,income,Manufacturing_Construction,Mfg. + construction,7,Farming/forestry/construction,result/occ_ind_4/income/Manufacturing_Construction/irf_occ7_Farming_forestry_construction.csv,Manufacturing_Construction__occ7_Farming_forestry_construction
34,-0.006468702778758,-0.0103530327169346,-0.0023935105152831,-0.0090273540712841,-0.0039189135534026,income,Manufacturing_Construction,Mfg. + construction,7,Farming/forestry/construction,result/occ_ind_4/income/Manufacturing_Construction/irf_occ7_Farming_forestry_construction.csv,Manufacturing_Construction__occ7_Farming_forestry_construction
35,-0.0132838774821488,-0.0172147419590626,-0.0096315097240475,-0.0155605300499405,-0.0110168559869232,income,Manufacturing_Construction,Mfg. + construction,7,Farming/forestry/construction,result/occ_ind_4/income/Manufacturing_Construction/irf_occ7_Farming_forestry_construction.csv,Manufacturing_Construction__occ7_Farming_forestry_construction
36,-9.916152186249391e-05,-0.0060872549781123,0.0075141201325918,-0.0034867388141927,0.0039294157071,income,Manufacturing_Construction,Mfg. + construction,7,Farming/forestry/construction,result/occ_ind_4/income/Manufacturing_Construction/irf_occ7_Farming_forestry_construction.csv,Manufacturing_Construction__occ7_Farming_forestry_construction
0,-0.0015875756224997,-0.0064505343189875,0.0034681464798467,-0.0045402639816506,0.0015263409299449,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
1,-0.0064637824637802,-0.0102786336737574,-0.0023177624262437,-0.008625248416339,-0.0039792663999144,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
2,-0.0006090273679783,-0.0052490313590959,0.003929233808009,-0.0033385096174424,0.0020324469203644,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
3,-0.0033943621175656,-0.0081338106234335,0.0016885574459047,-0.0060615729902512,-0.0005238852037736,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
4,-0.001710416639311,-0.0060155410345538,0.0028201541565357,-0.0044821076835902,0.0007221988073602,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
5,-0.0041284968971385,-0.0077953889960801,-0.0006038803231285,-0.0065080665056838,-0.0018306660237157,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
6,-0.0033896834722379,-0.0068648506131767,0.0004286282923019,-0.0055019522770623,-0.0010250772485865,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
7,-0.0031504829289724,-0.0074707820130745,0.0009812948561968,-0.0057919874103972,-0.0006122075551146,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
8,-0.0051754459225144,-0.0096283932139614,-0.0006802590989906,-0.0077946016409592,-0.0023233681234138,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
9,0.0030533329089852,-0.0012919998426611,0.0081805008433022,0.0004403754944573,0.0059720083869345,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
10,0.0012076777788931,-0.0028111761124183,0.0056556730678544,-0.0009827379851524,0.0038351318211782,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
11,-0.0043272562335912,-0.0077414221646401,-0.0001577106012233,-0.0062337022991362,-0.0018420664230405,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
12,-0.0087295682703286,-0.013003411965762,-0.0039008771080022,-0.0114292965160722,-0.0058367465407853,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
13,-0.0015256269127441,-0.0051810828608196,0.0026113866947099,-0.0038213069368287,0.000902454163945,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
14,-0.0040538136666953,-0.0074590444208601,0.0003051767462251,-0.0063820983830696,-0.0014543866277061,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
15,0.0027650642962603,-0.0013707009533051,0.0066396471972045,0.0004209704621429,0.0053144447644057,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
16,-0.0047339884787072,-0.0100753031539021,0.0003498912104226,-0.0079209056487843,-0.0017190616768542,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
17,-0.0030478086015686,-0.0076205315144473,0.0014706185632068,-0.0060813916389935,-0.0002791509879347,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
18,0.0017328380964307,-0.0038904658847897,0.0059472602885213,-0.0013205953614714,0.0040441516761639,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
19,-0.0004005202479788,-0.0054904505012925,0.0046007385584678,-0.00343665695159,0.0024594068356431,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
20,-0.0023185829602242,-0.0066447874413952,0.0022632895968036,-0.0051014333491368,0.0004386645012973,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
21,-0.007700236782508,-0.0134269760143805,-0.0029812467145691,-0.0110394499511235,-0.0049694560392811,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
22,0.0025269399632438,-0.0020107772583598,0.0061723715377816,-0.0003812753731737,0.0046522972599007,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
23,-0.0040650640524126,-0.008862187488333,0.0006944666116749,-0.0070027715786465,-0.0011261501666625,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
24,-0.0036880991307604,-0.0077355299967232,0.0006242835683428,-0.0061933294407773,-0.0013522238166551,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
25,-0.0031008774214077,-0.0081767550178599,0.002062671885417,-0.0062292258618597,-0.000264021976372,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
26,-0.0068298732459429,-0.0113793782276415,-0.0025686121044621,-0.0097440666951397,-0.0041021502921319,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
27,-2.326475398400773e-05,-0.0046313521532819,0.0040730449829443,-0.0025734144757384,0.0024422341618988,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
28,-0.0038496347623405,-0.0083186949930667,0.0008367077795289,-0.0064640922209889,-0.0010145633315323,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
29,-0.0047652238133881,-0.0096082189270279,-0.0004211391787277,-0.0076382871347052,-0.0021109334407087,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
30,0.0002495667949384,-0.0040852044077168,0.0037705077639901,-0.0024537595008506,0.0022266033008117,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
31,-0.0069739509053555,-0.0125417842610147,-0.0006168097080182,-0.0105224516778535,-0.0034123951167906,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
32,-0.0059460741425631,-0.0106498796906859,-0.0012026613048894,-0.0086508892091724,-0.0031394891923903,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
33,-0.0070130507030939,-0.0118345050948971,-0.0029301526646878,-0.0100322357110278,-0.004588157433279,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
34,0.0010710437941889,-0.0037764922553639,0.0066443801025416,-0.0021568758173083,0.0042195294831958,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
35,-0.0044557222333757,-0.0093313731237439,5.806990248782319e-05,-0.0074600256034122,-0.0021109861511466,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
36,-0.0006105491522054,-0.0059816470927474,0.004310792759466,-0.0037580116619184,0.0024429915740425,income,Manufacturing_Construction,Mfg. + construction,8,Precision production/repair,result/occ_ind_4/income/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,Manufacturing_Construction__occ8_Precision_production_repair
0,-0.0010283354130557,-0.0048492368331323,0.003357708417602,-0.0033870625104782,0.0013024018782014,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
1,0.0006684508611546,-0.0028556201971879,0.0050843050978435,-0.0016772065840429,0.0033040238051343,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
2,-0.0015130028422032,-0.0059503748885839,0.0030302395266131,-0.0043380045157192,0.00114346332799,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
3,0.0011872196336677,-0.0022164509534709,0.0046689078896846,-0.00083166147813,0.0033625281214317,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
4,0.0023284661580713,-0.0017382585833109,0.006247101309243,-0.0004259433259436,0.0048211861929944,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
5,-0.0015571336344449,-0.0052303003809903,0.0025021180990863,-0.0035586569463312,0.0007811043587255,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
6,-0.0017149800096144,-0.0055538497331536,0.0019650002961734,-0.0040465228323452,0.0005061191878173,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
7,0.0033149435772175,0.0008969787251598,0.0063889431554689,0.0017408869112722,0.004974451549327,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
8,-0.0014095294533086,-0.0055661164293692,0.0021204218616232,-0.004036114883623,0.0009897988620827,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
9,-0.0019274473966278,-0.0047597004011308,0.0010047659295827,-0.003665306012978,8.374367934593178e-07,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
10,-0.0021926543120614,-0.0048973929703415,0.0009145676473681,-0.0038486898422166,-0.0002822201177916,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
11,-0.0007916814977442,-0.0038681758225194,0.002035995146544,-0.0025928603123367,0.0010309468133332,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
12,-0.0028483050185957,-0.0057148207530547,0.0001296930292756,-0.0045000116437509,-0.0010063463581674,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
13,0.0002531428649475,-0.0032294100107756,0.003241777390388,-0.0018741992790344,0.0021316284844263,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
14,0.001240973732725,-0.0047663237605142,0.0058183606298548,-0.0022707144325705,0.0040060597083179,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
15,-0.0005523300420996,-0.0035108525305932,0.0029846315590221,-0.0024012617275259,0.0014145941195226,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
16,-0.0047066276831492,-0.0087396859588227,-0.0011458350518219,-0.0069368613927557,-0.002616579589342,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
17,-0.0066641231155556,-0.0102443507020458,-0.0038448869494307,-0.0086346178781425,-0.0050692704626439,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
18,-0.0011663868273431,-0.0046497860070578,0.0024365179498407,-0.0033407923981916,0.0008451786521863,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
19,-0.0022054337135078,-0.0058910669335781,0.0015939019270725,-0.0044110508034176,7.395482582753937e-05,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
20,-0.0029504129798288,-0.0071124674434959,0.0015990953853391,-0.0055551402664501,-0.0003800082789696,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
21,-0.0009557361062114,-0.0040468391516454,0.0019112664331774,-0.0028172097968385,0.0007580874459654,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
22,0.0008973113703808,-0.0031529053249456,0.0048354940618434,-0.001675528894318,0.0033024367937065,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
23,-0.0014100620869908,-0.0050466750088455,0.0023817441114302,-0.0036634116083638,0.000547156648965,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
24,-0.0030853906829027,-0.0069017678367788,8.804759163651837e-05,-0.0052201592220986,-0.0010069163930327,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
25,0.0006766624389624,-0.0014462976234745,0.003126513349867,-0.0006427997039068,0.0023064825639364,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
26,-0.004433239934257,-0.0080437541839713,-0.0006094601898546,-0.0065054294698951,-0.0021014380847212,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
27,-0.0014780555781238,-0.0048571567990099,0.0025195020064281,-0.0035539746079323,0.0009812768321028,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
28,-0.0047739673592091,-0.008996369203834,-0.0018390282817968,-0.00714937352424,-0.0028440060336678,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
29,-0.0035443585442692,-0.0070696697896253,-0.0002289317826324,-0.0055964908389303,-0.0015028433797139,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
30,-0.0049114752173642,-0.0085208697671021,-0.0012863990187971,-0.0069162751185729,-0.002796477630434,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
31,-0.0023238188388242,-0.0053823512533995,0.0004306481473492,-0.0040736365083546,-0.0004801039512919,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
32,-0.0036213721188387,-0.0075779846139825,-0.0003597423901023,-0.0058391424360202,-0.001939247188737,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
33,-0.0029871102399984,-0.0069473341210205,0.0004548411613641,-0.0054558619546089,-0.0009990210856792,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
34,-0.0049391200630249,-0.0097985757802793,-0.0007569444537572,-0.0077187878100818,-0.0024823593746348,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
35,-0.0053269013189994,-0.0090673170588157,-0.0018585159216111,-0.0074880344195978,-0.0032615647785149,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
36,-0.0072517289029121,-0.0117657882524561,-0.0035718066099235,-0.0098402935098151,-0.0050842221491977,income,Manufacturing_Construction,Mfg. + construction,9,Machine operators/transport,result/occ_ind_4/income/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,Manufacturing_Construction__occ9_Machine_operators_transport
0,0.001536588736545,-0.0010180013991212,0.0044792181099338,-9.126020023488589e-05,0.0033714572092647,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
1,-0.0006305096085275,-0.0045422091852833,0.0024281060879864,-0.0028269718669335,0.0014092681753814,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
2,-0.0006514690370974,-0.0042099713070204,0.003184678605449,-0.0027232645915299,0.0013785132942173,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
3,0.0009100616700569,-0.0022439150617724,0.0043067403374506,-0.0010649628931182,0.00299934884309,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
4,-0.0026544351150912,-0.0058350011279061,0.0011544902171585,-0.004634339744078,-0.0004000063182628,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
5,0.0019051371837094,-0.0022113095848935,0.0056048852020862,-0.0006196364252143,0.004032849321936,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
6,0.0008310306899465,-0.0023400648640573,0.0040210083050164,-0.0008367178136836,0.0026615808247417,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
7,-0.0022331047733708,-0.0055188738018193,0.0012618422934508,-0.004284461340042,9.498497479458816e-06,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
8,0.0013579045628031,-0.0028376587593191,0.0052020804958111,-0.0010609564699887,0.0038106106040748,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
9,-0.0034180229361146,-0.0070418078502694,0.0005127661317814,-0.0055686305732259,-0.0009071393469861,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
10,-0.00174291046118,-0.0052373314443484,0.0021550599815084,-0.0035813520139262,0.0007370874963779,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
11,0.002019397586772,-0.0016391383873062,0.0054745896385555,-0.0003150592015761,0.0042691726009169,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
12,0.0029422040410796,-9.790858172551006e-05,0.0065193764086652,0.0011186372872538,0.0048903535788382,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
13,0.0010942621560845,-0.0029742851438304,0.0047700682015778,-0.0014251473522256,0.0034797635228241,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
14,0.0002564269605971,-0.0030019394299169,0.0037721186526682,-0.0018499230182638,0.0024294886821842,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
15,-0.0006899461812556,-0.0043078390586503,0.0028601529903513,-0.0029707787399371,0.0014002703446264,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
16,-0.0031807190507561,-0.006860608421441,0.0008941496508092,-0.0054899513832221,-0.0006958905972472,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
17,-0.0030130042215263,-0.0064012283560553,0.000787733286238,-0.0050778509784156,-0.0010117820797097,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
18,0.0014106343600508,-0.0023888990109922,0.0046091622217675,-0.000754338640376,0.0033756674606778,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
19,-0.0030526239261563,-0.0068553605871317,0.0002067366137526,-0.0051941682642418,-0.0011264578031563,income,Services,Services,1,Managerial,result/occ_ind_4/income/Services/irf_occ1_Managerial.csv,Services__occ1_Managerial
