ind_group,ind_label,horizon,beta_abs,theta,boot_se,p_value,bh_reject
8,Retail_trade,13,-0.0012488115154660497,NaN,0.0005086823019019512,0.012,false
8,Retail_trade,14,-0.000561076577955404,NaN,0.0005013750797087949,0.28,false
8,Retail_trade,15,-0.0004291979419572935,NaN,0.0005249124343699507,0.432,false
8,Retail_trade,16,-0.0009115699945819343,NaN,0.0006007815531217713,0.124,false
8,Retail_trade,17,-0.00040490701930010766,NaN,0.0005715282869526616,0.496,false
8,Retail_trade,18,-0.0006177386431764319,NaN,0.0005092253823325198,0.232,false
8,Retail_trade,19,-0.0005854728936585671,NaN,0.0005158612601070744,0.268,false
8,Retail_trade,20,-0.0008222453822347796,NaN,0.0005621541437866499,0.136,false
8,Retail_trade,21,-8.915111079780011e-5,NaN,0.0005389169371503662,0.836,false
8,Retail_trade,22,-0.0008395865305264716,NaN,0.000502427741137034,0.128,false
8,Retail_trade,23,-0.000618401080380874,NaN,0.0005747184029599,0.272,false
8,Retail_trade,24,-0.0007464074861503491,NaN,0.00054368086027572,0.18,false
8,Retail_trade,25,-0.0010045030850506205,NaN,0.0005589394473083959,0.088,false
8,Retail_trade,26,-0.0014475587716246238,NaN,0.0005737336625870165,0.024,false
8,Retail_trade,27,-0.0008568489801140345,NaN,0.0005438231371208656,0.072,false
8,Retail_trade,28,-0.00025972645882878643,NaN,0.0005467027868706425,0.616,false
8,Retail_trade,29,-0.0010993366147370167,NaN,0.0005024442653818225,0.028,false
8,Retail_trade,30,-0.00014881469450447253,NaN,0.0004970198915301589,0.764,false
8,Retail_trade,31,-0.001029820244433784,NaN,0.00048635043640968007,0.048,false
8,Retail_trade,32,-0.00025447943020892,NaN,0.0005760048936417317,0.652,false
8,Retail_trade,33,-0.0006150455127786135,NaN,0.0005614864706362806,0.288,false
8,Retail_trade,34,-0.00012798275145722022,NaN,0.0005160021129526838,0.752,false
8,Retail_trade,35,0.0003201478372843244,NaN,0.0006135261114322608,0.608,false
8,Retail_trade,36,-0.0008824456199681973,NaN,0.0005569319652158763,0.124,false
9,Finance_insurance_realestate,0,-0.00040785435617324376,NaN,0.0005425114023555171,0.508,false
9,Finance_insurance_realestate,1,-0.0005652737002603285,NaN,0.0005925299953068344,0.348,false
9,Finance_insurance_realestate,2,-0.0010869284842758677,NaN,0.0005349509661323783,0.036,false
9,Finance_insurance_realestate,3,-0.0005502890755523226,NaN,0.0004991838385924447,0.312,false
9,Finance_insurance_realestate,4,-0.0009612337800298477,NaN,0.0005287982356113964,0.06,false
9,Finance_insurance_realestate,5,-0.0007233517429090259,NaN,0.00046114139457356423,0.136,false
9,Finance_insurance_realestate,6,-0.00018261629323927152,NaN,0.0005497866562996909,0.66,false
9,Finance_insurance_realestate,7,-0.0006018234901248743,NaN,0.0004847305121846939,0.212,false
9,Finance_insurance_realestate,8,-0.0004738942304045194,NaN,0.0005396245765859837,0.4,false
9,Finance_insurance_realestate,9,-0.0005632511719521787,NaN,0.000512295003289661,0.28,false
9,Finance_insurance_realestate,10,-0.0006234900769265437,NaN,0.000527900786784125,0.228,false
9,Finance_insurance_realestate,11,-0.00045062207408339726,NaN,0.0004723343654273103,0.328,false
9,Finance_insurance_realestate,12,-0.0008620506934543066,NaN,0.0006072990619070955,0.156,false
9,Finance_insurance_realestate,13,-0.00021128752115926602,NaN,0.0006117684119315235,0.768,false
9,Finance_insurance_realestate,14,-0.00011993786163181889,NaN,0.0006068966112118004,0.844,false
9,Finance_insurance_realestate,15,-0.0003929948991231611,NaN,0.0005873601662723545,0.536,false
9,Finance_insurance_realestate,16,-0.0008653650948261703,NaN,0.000597307132820246,0.18,false
9,Finance_insurance_realestate,17,-0.0014000493211938113,NaN,0.000523132256392145,0.008,false
9,Finance_insurance_realestate,18,-0.0005180153436222696,NaN,0.00055572520416767,0.372,false
