outcome,horizon,group1_Managerial,group2_Professional_specialty,group3_High_tech,group4_Sales,group5_Administrative_support,group6_Service,group7_Farming_forestry_construction,group8_Precision_production_repair,group9_Machine_operators_transport
unemployment,22,0.001995749638332687,0.0015163634316776745,0.0022241067818714127,0.0031187242212164937,0.0028905952599743456,0.002442161121269548,0.006464083794459656,0.0030910383411395185,0.00571995698598377
unemployment,23,0.002496766161898276,0.0019235043011364933,0.00217623930775037,0.0038726014538232266,0.002959062143994034,0.0036013289005972235,0.005215680231181805,0.0032199433201424675,0.005781423129427606
unemployment,24,0.0021677012863106034,0.0020073762425497814,0.002601868123501215,0.0048846361660998105,0.0032585401619874407,0.004392617600300225,0.003171581050121757,0.003373247312232762,0.005139461300895428
unemployment,25,0.001754182878254751,0.0016900031416686298,0.002486674227969929,0.003646686066374282,0.002673456373851107,0.003453069019496175,0.0010264929379910095,0.002808028894710059,0.0026767370628631958
unemployment,26,0.0014356049264841891,0.0016662180624883289,0.0022899216322627906,0.002825571463646535,0.0019495934017859987,0.0027467424982399713,-0.0010399246429794145,0.0025172764038919313,0.0016528121070351664
unemployment,27,0.0016501388205627414,0.002169933523909455,0.0022430519220124536,0.0029088994872597507,0.002567407925625799,0.004038072243657528,0.0007258790396199037,0.003194192401939622,0.0017966302057686211
unemployment,28,0.002278526892388325,0.00260181139256479,0.002803400442161903,0.004113139374667859,0.0030635249563345205,0.003845211694229094,0.003433972252626967,0.0036256599701432824,0.0036162120190020705
unemployment,29,0.002526592995221818,0.0027004946696534008,0.002119599447078876,0.003503094857985869,0.0033928675225175686,0.0037007185754450076,0.005265689414127276,0.002888736205580181,0.0038025472044658725
unemployment,30,0.0023869929294420117,0.0017871442922800535,0.001740305700638188,0.0029026150552047083,0.0028393291287921846,0.002931456514689388,0.0060638244304779,0.002849539153623757,0.004313814692164463
unemployment,31,0.0021411083987182304,0.000832684419341292,0.0018288783662569247,0.0019128718266015453,0.002093041280803048,0.0023471326589702126,0.005236801409998515,0.0027100320322054903,0.0031048484619288536
unemployment,32,0.001916007212574204,0.00016246052346425584,0.0022012901919680086,0.0024573108071625663,0.0016139488468757378,0.0030616380476794726,0.0036443503893503646,0.0021999245737147444,0.0024952020341462906
unemployment,33,0.0017895558820392767,0.0007721635844399197,0.0020690915030218988,0.002522189031917475,0.0020431549529758273,0.0031130018403012797,0.004902394500064215,0.0020644518363717324,0.0029615940515228785
unemployment,34,0.0017577756745225906,0.0011861429685571328,0.0009598411714756664,0.0028497621017164374,0.0020313035705816123,0.0028995326857901515,0.004476643538043317,0.002535688151768484,0.0030662371999184133
unemployment,35,0.0011910177241943555,0.0011871388564926172,0.0005341541660714657,0.0017399693887982597,0.0007858779674478357,0.0010337378306221098,0.0031885768274041142,0.001590660258310429,0.0017316241407617
unemployment,36,0.0009210620211987578,0.0008419437325691569,0.0006084882512503438,0.002380644572590144,0.0009232172780818849,0.0008708140426452331,0.00026273947091450006,0.0012792906133462288,0.0015788846159098613
