horizon,group1_Managerial,group2_Professional_specialty,group3_High_tech,group4_Sales,group5_Administrative_support,group6_Service,group7_Farming_forestry_construction,group8_Precision_production_repair,group9_Machine_operators_transport
13,0.004339585117924604,0.0007928577875452349,-0.006734991295238489,-0.0010314640035600344,0.0038609863123527477,0.0026716404070179813,0.009474710523258482,-0.0030930469472201533,0.01631951785907386
14,-0.004461215494164,0.002657497738690987,-0.004640472505221843,-0.0075002563025428105,0.0005381909861551914,0.005203932248868995,-0.0028564564950547,-0.0005226198403814296,0.013429907581796949
15,-0.0011892627457786202,-0.0004059096272314469,-0.0008152831407906142,-0.003877087114765761,0.0052021510360197405,-0.0018571787686577012,0.008055511603377898,-0.0035187351085659577,0.01124815075128718
16,-0.004449893416290101,0.0004066578144774069,-0.0013778342525734883,0.001883187781641339,0.0026721062600419936,0.006104766937769736,0.004847804194694048,-0.005923079030414314,0.011095246490978377
17,-0.0027202968245053027,-0.0013900692912291067,1.753469654073919e-5,-0.01381648415974961,0.0009998142912305075,0.006888296886458716,0.008979784064620657,-0.0007779384466835356,0.007989799317912803
18,-0.0021845799821627794,0.0010595249476814386,-0.0048317729029661955,-0.007723966879140827,0.005041535185799905,0.007440496830202075,-0.003787375014920916,-0.007329981199266382,0.015752009641983557
19,0.000639293128866039,-0.0026607565291310825,-0.0025140802802233763,-0.010244012652642239,0.0036242364635263604,0.005104904123176274,0.008348334194276847,-0.00092425473849693,0.009225378168316749
20,0.0012951326496625766,0.006202058131340308,0.004577505410257414,-0.0042801754454252754,0.001608084458620237,0.008631294174058154,0.0004602741501792034,0.00017937614098270443,0.014368543547124175
21,-0.0015249568380546212,-0.0020817367384788573,-0.0043543445055863345,-0.010872245182919434,0.004696422889889898,0.009681411898603798,0.006602363487713866,-0.0029816479914627648,0.0075108913714684086
22,0.002165689720296832,0.00344090607356071,0.00042462819803046575,0.003976844944960948,0.009160509611787462,0.011147704469305741,-0.0002259361211516338,-0.006042985673420524,0.007620455347324456
23,-0.005553246641740483,-0.0010104219047636425,-0.008114166330199787,-0.0113721755969838,0.0020156956981716876,0.006832536640298302,0.0008403860262324722,-0.004429424851972055,0.003568213783193174
24,-0.004449670085780169,0.0053156366944139746,0.002317306508846576,0.004770600388245803,0.005554997227097748,0.004085260144033449,0.004188863523423531,-0.0033554141695067933,0.010996926354020059
25,-0.0026661171700840254,-0.001103807543578255,-0.001755570036458813,0.0016965067627657767,0.005926292004605356,0.004490692098018306,0.001410817158418219,0.0018368815053594286,0.011471619794771853
26,-0.00038975959804551187,-0.0035266870333970812,0.0002382212500350982,-0.006310732186125444,0.002336840214547149,0.003952880988459245,0.01134689640050412,-0.008383425171085082,0.009243619798187438
27,-0.00480307896920571,-0.0024793369680250386,-0.010911378559487026,-0.004583219943924571,0.006684945047751492,0.005745034525883318,0.012590225470945435,-0.0070354218071166305,0.007822011045316081
28,-0.000834531241347062,-0.0049850880400221405,-0.004810867715853866,-0.011026195208145025,0.0037789881097470587,0.005760213534665177,0.0003010368911092105,-0.007709636282690556,0.009230209292750228
29,0.005471358981182393,0.003113067119783863,-0.0019228276201552616,-0.007963210591497604,0.0038271997817641464,0.004928916523212945,0.0016467091437193716,-0.003815543806855247,0.012637622436079195
30,-0.0026242797322335435,0.00015165668979859543,-0.0049905232947404276,-0.0033873905353113956,0.00021482575210381464,0.002741848256405766,0.0013143482144591999,-0.007452933436153055,0.008907987385655718
31,-0.0018275962926290125,-0.0018912842648126267,-0.0032319371794007137,-0.004469529250668265,0.003092595677538433,0.010070245128676563,0.009311346778249584,0.0035172595365235274,0.010297017402742008
32,0.0024842321476941406,0.005302974810274846,-0.004937383184767089,-0.0007536291289450482,0.00198261430973873,0.00027999109835379543,0.010432744912266544,-0.003541342858861553,0.015926308002510832
33,0.006319136752431143,0.00012704105194255317,0.007470676195076589,0.0059267623567594106,0.007864103519989549,0.008326029628309736,0.009906507042563795,-0.0063892939171935025,0.01820946993204344
34,0.0015668439210197414,0.0014667237891059462,-0.004454141767251778,-0.00281238934089744,0.004316163963214006,0.009758344523035442,0.0025551360294694273,-0.0025157770036461774,0.011930581989189124
35,-0.003580590298740095,0.005992734570763145,-0.0031992398871039033,-0.006505588786995146,-0.004204697857363779,0.007910154378926634,-0.0006882531797645056,0.0034919732918968008,0.01332917565769919
36,-0.002734553013064624,0.0014918763556687233,-0.0007962623417610034,-0.0008850811489206686,0.005168207029894084,0.0038052862919689106,0.0025445230831986276,-0.011478896264757427,0.0070985484061782305
