outcome,industry,occupation,horizon,beta,ci_lo90,ci_hi90,sig90
unemployment,Manufacturing_Construction,Service,5,-0.0005535820986466694,-0.009258010124589575,0.006428456559541449,false
unemployment,Manufacturing_Construction,Service,6,0.0007427427356617454,-0.0073935054128121515,0.007705259977230442,false
unemployment,Manufacturing_Construction,Service,7,0.007143908059461629,0.0030284143323229705,0.012433444388832805,true
unemployment,Manufacturing_Construction,Service,8,0.007202549842222714,0.001867811338508862,0.012818436101600592,true
unemployment,Manufacturing_Construction,Service,9,0.007285192803017152,0.0016369551512709123,0.014178635497584977,true
unemployment,Manufacturing_Construction,Service,10,0.005645011319342352,0.00046057699234071554,0.01401022267612419,true
unemployment,Manufacturing_Construction,Service,11,0.000593640887569625,-0.005798611292505541,0.0070657898667334145,false
unemployment,Manufacturing_Construction,Service,12,0.006500403997701702,0.001395439321432144,0.012640527212055837,true
unemployment,Manufacturing_Construction,Service,13,0.006617783836949342,0.0020743468961462643,0.010699342134745268,true
unemployment,Manufacturing_Construction,Service,14,0.010590897292493523,0.006500528615338793,0.01591120213626208,true
unemployment,Manufacturing_Construction,Service,15,0.0076434434547046366,0.003745191015026193,0.012297176927746227,true
unemployment,Manufacturing_Construction,Service,16,0.0051239910547728595,0.0010208202163919777,0.009505706389765094,true
unemployment,Manufacturing_Construction,Service,17,0.0014636318498894264,-0.005347257435044559,0.008178934165676784,false
unemployment,Manufacturing_Construction,Service,18,0.002233256870848309,-0.0021185738279805677,0.008323442847077445,false
unemployment,Manufacturing_Construction,Service,19,0.009419257756300816,0.004325035451357439,0.016817776451021015,true
unemployment,Manufacturing_Construction,Service,20,0.00984525712226118,0.004863171696665349,0.017816494291321216,true
unemployment,Manufacturing_Construction,Service,21,0.011469103943764837,0.005750008192515121,0.020087189654460262,true
unemployment,Manufacturing_Construction,Service,22,0.004176436655617064,-0.0009514314562554284,0.009654873795739986,false
unemployment,Manufacturing_Construction,Service,23,0.002525502032247974,-0.0019751255014771162,0.007241477428541106,false
unemployment,Manufacturing_Construction,Service,24,-0.0022130860790662813,-0.007476230715096462,0.0022175639549269805,false
unemployment,Manufacturing_Construction,Service,25,0.002876578190510843,-0.0031335150649431033,0.00862950212042297,false
unemployment,Manufacturing_Construction,Service,26,0.003620583363452685,-0.0033247714255547575,0.00953811517906501,false
unemployment,Manufacturing_Construction,Service,27,0.004224191055937492,-0.0024232078768233016,0.010504346283060993,false
unemployment,Manufacturing_Construction,Service,28,0.0019186780143647822,-0.0031468269385334134,0.008563328539989784,false
unemployment,Manufacturing_Construction,Service,29,0.009227574479309828,0.0033336798408068018,0.0194136578750167,true
unemployment,Manufacturing_Construction,Service,30,0.008642481954439356,0.002488176558191625,0.016301059821061017,true
unemployment,Manufacturing_Construction,Service,31,0.006858541007236941,0.0007739968607414745,0.01564545452962296,true
unemployment,Manufacturing_Construction,Service,32,0.0042716330502287035,-0.000967503647943564,0.011698676986945076,false
unemployment,Manufacturing_Construction,Service,33,0.007966434050360427,0.002201399486053109,0.012652607361139455,true
unemployment,Manufacturing_Construction,Service,34,0.0032153833310158133,-0.0027110556061285965,0.00914623956815035,false
unemployment,Manufacturing_Construction,Service,35,0.008717930563874243,0.0020842395426340643,0.01589109203826474,true
unemployment,Manufacturing_Construction,Service,36,0.007390848991817709,0.0007669777349027726,0.019844252620685975,true
unemployment,Trade,High tech,0,0.00017622937946472735,-0.008117147525942541,0.007175085767131025,false
unemployment,Trade,High tech,0,0.00017622937946472735,-0.008117147525942541,0.007175085767131025,false
unemployment,Trade,High tech,1,-0.0037301940925168003,-0.008287295648817148,0.0018327829498129447,false
unemployment,Trade,High tech,1,-0.0037301940925168003,-0.008287295648817148,0.0018327829498129447,false
unemployment,Trade,High tech,2,-0.0043672164791678314,-0.016261652398633662,0.0028544491773390065,false
unemployment,Trade,High tech,2,-0.0043672164791678314,-0.016261652398633662,0.0028544491773390065,false
unemployment,Trade,High tech,3,0.0033036090594612566,-0.007216521728512204,0.011126098160534946,false
unemployment,Trade,High tech,3,0.0033036090594612566,-0.007216521728512204,0.011126098160534946,false
unemployment,Trade,High tech,4,0.0033437119296238055,-0.007110233234863728,0.011896246085729322,false
unemployment,Trade,High tech,4,0.0033437119296238055,-0.007110233234863728,0.011896246085729322,false
unemployment,Trade,High tech,5,-0.0109803458705057,-0.035988907376695946,0.005590827176904201,false
unemployment,Trade,High tech,5,-0.0109803458705057,-0.035988907376695946,0.005590827176904201,false
unemployment,Trade,High tech,6,0.0038588843488571085,-0.010166308223364619,0.013481930746431609,false
unemployment,Trade,High tech,6,0.0038588843488571085,-0.010166308223364619,0.013481930746431609,false
unemployment,Trade,High tech,7,-0.005731410307107663,-0.017447778268587198,0.017216603552605368,false
unemployment,Trade,High tech,7,-0.005731410307107663,-0.017447778268587198,0.017216603552605368,false
unemployment,Trade,High tech,8,-0.0022239500587168276,-0.016020827729682025,0.008499920077431196,false
unemployment,Trade,High tech,8,-0.0022239500587168276,-0.016020827729682025,0.008499920077431196,false
unemployment,Trade,High tech,9,0.0018930050495577168,-0.0065408475756893875,0.007995099578010124,false
unemployment,Trade,High tech,9,0.0018930050495577168,-0.0065408475756893875,0.007995099578010124,false
unemployment,Trade,High tech,10,0.0012903589794988769,-0.011905774924927476,0.012181909913970973,false
unemployment,Trade,High tech,10,0.0012903589794988769,-0.011905774924927476,0.012181909913970973,false
unemployment,Trade,High tech,11,0.005496724839966856,-0.003385415530480043,0.015111630644637324,false
unemployment,Trade,High tech,11,0.005496724839966856,-0.003385415530480043,0.015111630644637324,false
unemployment,Trade,High tech,12,0.0016787661753841446,-0.006732086805720652,0.01237735179913609,false
unemployment,Trade,High tech,12,0.0016787661753841446,-0.006732086805720652,0.01237735179913609,false
unemployment,Trade,High tech,13,-0.0010879015264843481,-0.007554239579917945,0.012504734644762731,false
unemployment,Trade,High tech,13,-0.0010879015264843481,-0.007554239579917945,0.012504734644762731,false
unemployment,Trade,High tech,14,-0.005863168914793155,-0.01349796930543585,0.005466928164348021,false
unemployment,Trade,High tech,14,-0.005863168914793155,-0.01349796930543585,0.005466928164348021,false
unemployment,Trade,High tech,15,0.0062114614631939,-0.006394075565247834,0.018364406849069273,false
unemployment,Trade,High tech,15,0.0062114614631939,-0.006394075565247834,0.018364406849069273,false
unemployment,Trade,High tech,16,0.01063478107877125,0.0011303210474249512,0.030449630869776728,true
unemployment,Trade,High tech,16,0.01063478107877125,0.0011303210474249512,0.030449630869776728,true
unemployment,Trade,High tech,17,0.014823352549835413,0.002409224008167404,0.03160298517700254,true
unemployment,Trade,High tech,17,0.014823352549835413,0.002409224008167404,0.03160298517700254,true
unemployment,Trade,High tech,18,0.0028649121620855983,-0.00553365956667205,0.011666304015015921,false
unemployment,Trade,High tech,18,0.0028649121620855983,-0.00553365956667205,0.011666304015015921,false
unemployment,Trade,High tech,19,0.0003991958418784509,-0.007375526068171375,0.009993045429907518,false
unemployment,Trade,High tech,19,0.0003991958418784509,-0.007375526068171375,0.009993045429907518,false
unemployment,Trade,High tech,20,-0.006701252882833186,-0.060692341344853164,0.009901254507079713,false
unemployment,Trade,High tech,20,-0.006701252882833186,-0.060692341344853164,0.009901254507079713,false
unemployment,Trade,High tech,21,0.0011668041761778135,-0.04110147079073617,0.017272756633836654,false
unemployment,Trade,High tech,21,0.0011668041761778135,-0.04110147079073617,0.017272756633836654,false
unemployment,Trade,High tech,22,-0.006333518712843019,-0.02050087891260593,0.007790356036282241,false
unemployment,Trade,High tech,22,-0.006333518712843019,-0.02050087891260593,0.007790356036282241,false
unemployment,Trade,High tech,23,0.003557471170187367,-0.0008170889213672985,0.010164389487356183,false
unemployment,Trade,High tech,23,0.003557471170187367,-0.0008170889213672985,0.010164389487356183,false
unemployment,Trade,High tech,24,0.006666927786996906,-0.0004930397498472345,0.014608068324406816,false
unemployment,Trade,High tech,24,0.006666927786996906,-0.0004930397498472345,0.014608068324406816,false
unemployment,Trade,High tech,25,-0.006585845663536849,-0.011386665464524293,0.0007602225453775683,false
unemployment,Trade,High tech,25,-0.006585845663536849,-0.011386665464524293,0.0007602225453775683,false
unemployment,Trade,High tech,26,-0.00175269811072387,-0.01418450947758575,0.009235878912255415,false
unemployment,Trade,High tech,26,-0.00175269811072387,-0.01418450947758575,0.009235878912255415,false
unemployment,Trade,High tech,27,0.00884289807100678,-0.0014472718313252118,0.0197656191504672,false
unemployment,Trade,High tech,27,0.00884289807100678,-0.0014472718313252118,0.0197656191504672,false
unemployment,Trade,High tech,28,0.007644309365260798,-0.0004519345972514516,0.017811586887486165,false
unemployment,Trade,High tech,28,0.007644309365260798,-0.0004519345972514516,0.017811586887486165,false
unemployment,Trade,High tech,29,-0.0007201326684636321,-0.012935757392944424,0.014951690002933489,false
unemployment,Trade,High tech,29,-0.0007201326684636321,-0.012935757392944424,0.014951690002933489,false
unemployment,Trade,High tech,30,-0.012632451921281117,-0.024902285936489143,0.012722509672000365,false
unemployment,Trade,High tech,30,-0.012632451921281117,-0.024902285936489143,0.012722509672000365,false
unemployment,Trade,High tech,31,-0.0025015334085055486,-0.012781372352041572,0.005670814625542645,false
unemployment,Trade,High tech,31,-0.0025015334085055486,-0.012781372352041572,0.005670814625542645,false
unemployment,Trade,High tech,32,0.010059134412962082,0.0017977116893021158,0.017561700202818553,true
unemployment,Trade,High tech,32,0.010059134412962082,0.0017977116893021158,0.017561700202818553,true
unemployment,Trade,High tech,33,0.0027846033430779997,-0.008988973824828005,0.011952594431092695,false
unemployment,Trade,High tech,33,0.0027846033430779997,-0.008988973824828005,0.011952594431092695,false
unemployment,Trade,High tech,34,0.015333073804903634,0.0026494521416607682,0.03286676146644831,true
unemployment,Trade,High tech,34,0.015333073804903634,0.0026494521416607682,0.03286676146644831,true
unemployment,Trade,High tech,35,0.005659580728240223,-0.007650304032499365,0.023179413896128515,false
unemployment,Trade,High tech,35,0.005659580728240223,-0.007650304032499365,0.023179413896128515,false
unemployment,Trade,High tech,36,0.008227160172230383,-0.001888801456984687,0.020319740255318075,false
unemployment,Trade,High tech,36,0.008227160172230383,-0.001888801456984687,0.020319740255318075,false
