outcome,industry,occupation,n_obs,n_horizons,cum_irf,abs_cum_irf,peak_abs,peak_horizon,peak_share,mean_abs_beta,median_abs_beta,sign_switch_count,sig_count90,sig_share90,consecutive_sig90_max,sig_count68,sig_share68,mean_ci_width90,max_ci_width90,candidate_score,score_cutoff,candidate_type,robust_candidate
inequality,Trade,Machine operators transport,,25,0.009159455946035741,0.1698928301821555,0.016355155739897948,13,0.09626748652289974,0.00679571320728622,0.005654626112024875,15,5,0.2,1,12,0.48,0.01948598894797045,0.02592542942803719,0.42916666666666664,0.7666666666666667,Other,false
inequality,Manufacturing Construction,Precision production repair,,25,-0.03523621801193047,0.1169505622451456,0.0157382471629211,7,0.1345717956441408,0.004678022489805824,0.0037088135876666563,11,6,0.24,3,16,0.64,0.012193392041958013,0.015347946503265772,0.42361111111111105,0.7666666666666667,Other,false
inequality,Trade,Managerial,,25,-0.022594172962839713,0.13692903375975457,0.015841529318993675,20,0.11569152928361444,0.0054771613503901825,0.004223027632978841,13,5,0.2,1,10,0.4,0.019708877378019827,0.025445416183252623,0.4125,0.7666666666666667,Other,false
inequality,Energy intensive,Administrative support,,25,-0.048673109309677574,0.10105671369433598,0.011183145663912363,16,0.11066207533462623,0.0040422685477734385,0.003016150997886247,13,4,0.16,1,9,0.36,0.014165173860328268,0.020149037421640138,0.39722222222222225,0.7666666666666667,Other,false
inequality,Services,Precision production repair,,25,-0.014364845187980778,0.12002441002198193,0.013685306567320692,19,0.11402102759608891,0.004800976400879276,0.004014783061929273,13,5,0.2,2,12,0.48,0.014658940435161591,0.018421850764820474,0.33194444444444443,0.7666666666666667,Other,false
inequality,Services,Administrative support,,25,-0.041550315724065076,0.07192910812913204,0.009522698479988422,4,0.13239005359127523,0.0028771643251652816,0.0025806285154889082,11,6,0.24,2,12,0.48,0.009320444065834417,0.011548107199374472,0.3138888888888889,0.7666666666666667,Other,false
inequality,Manufacturing Construction,Farming forestry construction,,25,-0.044503855505639615,0.09123423605489023,0.008784288871086824,7,0.09628281280068852,0.003649369442195608,0.00300121221011733,10,4,0.16,2,11,0.44,0.012946538725373203,0.016841231926781674,0.3013888888888889,0.7666666666666667,Other,false
inequality,Manufacturing Construction,Professional specialty,,25,-0.022182666453296244,0.10950561264264648,0.011108808523688384,12,0.10144510637952549,0.004380224505705859,0.003670253389119688,15,4,0.16,1,12,0.48,0.015709188527987344,0.019314033113701272,0.29166666666666663,0.7666666666666667,Other,false
inequality,Manufacturing Construction,Managerial,,25,-0.044352152645100014,0.08240413451585937,0.00907946316994244,23,0.11018213131278043,0.0032961653806343745,0.0028106759133968073,10,4,0.16,1,8,0.32,0.01306475314564105,0.015376990768180113,0.2805555555555555,0.7666666666666667,Other,false
inequality,Trade,Sales,,25,0.020325813564021758,0.09943759843284461,0.013575236162808207,11,0.13652015310864804,0.003977503937313784,0.003483449624938606,11,4,0.16,1,8,0.32,0.014684893048482854,0.018112198621805874,0.2791666666666667,0.7666666666666667,Other,false
inequality,Services,Managerial,,25,-0.029622144783622243,0.08501584086040977,0.00736840398589361,10,0.08667095345198113,0.0034006336344163906,0.0029060854373180933,12,5,0.2,1,12,0.48,0.010357345942835666,0.013576394516658258,0.24305555555555552,0.7666666666666667,Other,false
inequality,Energy intensive,Managerial,,25,-0.003280818094801812,0.12616387201920767,0.010714756197625156,11,0.08492729357572269,0.005046554880768307,0.004935303388840118,15,2,0.08,1,12,0.48,0.020916723853463756,0.028698910298651795,0.21944444444444444,0.7666666666666667,Other,false
inequality,Services,Professional specialty,,25,0.019202856183308494,0.06985311066118335,0.008646792797310347,10,0.12378536496750858,0.0027941244264473343,0.0018999286433649264,12,6,0.24,2,11,0.44,0.009571118298555299,0.010931352272104799,0.2013888888888889,0.7666666666666667,Other,false
inequality,Services,High tech,,25,-0.009335792442533406,0.09299559172093466,0.00787300791902979,10,0.08466001208590042,0.0037198236688373867,0.003697602705454843,13,2,0.08,1,10,0.4,0.014095967799535793,0.018122823171644688,0.13055555555555554,0.7666666666666667,Other,false
inequality,Manufacturing Construction,Machine operators transport,,25,0.000829412730648839,0.061816016900830474,0.006999812375531804,8,0.1132362246302829,0.0024726406760332193,0.0020420331451990893,9,3,0.12,1,7,0.28,0.00995810980908855,0.012161361384097385,0.04444444444444444,0.7666666666666667,Other,false
median,Trade,High tech,,18,3.448286874189341,4.9324454944802465,2.0494819965275424,2,0.41551031812131667,0.27402474969334695,0.11573488381536062,9,12,0.6666666666666666,4,14,0.7777777777777778,0.7228030837767111,8.161854642601833,0.9763888888888889,0.7444444444444445,Strong Net Effect,true
median,Energy intensive,Sales,,25,-0.14616842905141295,0.4760505352302667,0.06200637008910059,2,0.1302516550246246,0.019042021409210668,0.016887594069895477,11,8,0.32,2,13,0.52,0.05634435439423191,0.08198055351733011,0.8708333333333333,0.7444444444444445,Strong Net Effect,true
median,Trade,Farming forestry construction,,25,NaN,NaN,NaN,0,NaN,NaN,NaN,24,0,0.0,0,0,0.0,NaN,NaN,0.8541666666666665,0.7444444444444445,Sharp Peak Response,false
median,Energy intensive,Service,,25,0.3218545709833542,0.5898072379154742,0.06558917182236082,7,0.11120442003080414,0.02359228951661897,0.01749006480039891,12,4,0.16,1,11,0.44,0.07617782313413186,0.11367755808022147,0.8444444444444444,0.7444444444444445,Strong Net Effect,true
median,Manufacturing Construction,Service,,25,0.16217524966515537,0.6606906902826996,0.060267912631183376,15,0.09121955783181332,0.026427627611307982,0.026368907432020576,13,5,0.2,2,12,0.48,0.09673264252158827,0.17655070923599958,0.8374999999999999,0.7444444444444445,Strong Net Effect,true
median,Trade,Precision production repair,,25,-0.190903916809425,0.19599614157146586,0.019772635744680744,21,0.10088278057999968,0.007839845662858632,0.006769869801601508,5,11,0.44,3,18,0.72,0.01661945768206113,0.02134610181446083,0.8319444444444444,0.7444444444444445,Strong Net Effect,true
median,Energy intensive,High tech,,25,0.21333476657544173,0.4169025023968061,0.05201225037577058,17,0.12475878671091671,0.016676100095872243,0.01578388678296595,8,5,0.2,2,11,0.44,0.05232705021857116,0.08115627237114084,0.8263888888888888,0.7444444444444445,Strong Net Effect,true
median,Energy intensive,Farming forestry construction,,25,-0.07374520530083564,0.2271934510979309,0.022162797424605755,13,0.09755033570511046,0.009087738043917236,0.010072636724751036,14,7,0.28,2,15,0.6,0.023903438255047423,0.030056489016321773,0.7444444444444445,0.7444444444444445,Strong Net Effect,true
median,Energy intensive,Precision production repair,,25,-0.07079660893137445,0.13329664537875296,0.016749846866049592,3,0.1256584276255122,0.005331865815150118,0.003971215903855916,11,9,0.36,2,13,0.52,0.014585175135292505,0.021230669228333818,0.7319444444444444,0.7444444444444445,Persistent Significant Response,false
median,Energy intensive,Managerial,,25,0.08174419489338147,0.13173326271278624,0.013031065561225238,2,0.09892008512410755,0.005269330508511449,0.004926478129139256,13,6,0.24,1,11,0.44,0.01683477381936849,0.022509912655846235,0.6972222222222222,0.7444444444444445,Other,false
median,Manufacturing Construction,Sales,,25,-0.02725379141165751,0.26054298998870423,0.024673408550831076,20,0.09469995163523987,0.01042171959954817,0.008749519464882236,6,8,0.32,4,14,0.56,0.026201255925931775,0.033904659436456,0.6958333333333333,0.7444444444444445,Strong Dynamic Movement,false
median,Manufacturing Construction,High tech,,25,-0.07665510507907071,0.13264953981328084,0.014982050237137912,13,0.11294460771011218,0.005305981592531234,0.004718718369131275,11,5,0.2,3,12,0.48,0.01859924669255628,0.024071984530023058,0.6666666666666665,0.7444444444444445,Other,false
median,Trade,Professional specialty,,25,-0.052839789747759214,0.25071895104447367,0.030398670657734075,16,0.12124600286933164,0.010028758041778945,0.009294206351657147,11,5,0.2,2,11,0.44,0.03160998700400198,0.04098383815521264,0.6583333333333332,0.7444444444444445,Strong Dynamic Movement,false
median,Services,High tech,,25,0.05551688435260066,0.10791657977894217,0.01224901256052384,16,0.11350445488186234,0.004316663191157686,0.003955426638735455,12,8,0.32,2,14,0.56,0.011030087432462463,0.013292647281077341,0.5791666666666667,0.7444444444444445,Persistent Significant Response,false
median,Services,Machine operators transport,,25,-0.06089380494492658,0.11024664320317659,0.012819027579196195,16,0.11627589926317895,0.004409865728127063,0.003893689820625237,9,5,0.2,2,9,0.36,0.014404851964415624,0.018980869304639977,0.5791666666666666,0.7444444444444445,Other,false
median,Trade,Managerial,,25,-0.022257122832927422,0.1329157417132286,0.014450030005802302,23,0.10871571583280829,0.0053166296685291424,0.004344633485704538,11,6,0.24,2,13,0.52,0.014945555006680846,0.019596609218032864,0.5736111111111111,0.7444444444444445,Other,false
median,Services,Farming forestry construction,,25,-0.08004291378806389,0.11395660567803949,0.01047886846363324,13,0.09195490161613876,0.004558264227121579,0.004605724972354174,9,4,0.16,2,16,0.64,0.014205434904137391,0.017405779328414042,0.5666666666666667,0.7444444444444445,Other,false
median,Trade,Sales,,25,-0.05884744804027594,0.10062400742358614,0.01237216066704775,22,0.12295436232196544,0.004024960296943446,0.0037880242295099866,8,7,0.28,2,13,0.52,0.010961288980941352,0.012662427578143627,0.5597222222222222,0.7444444444444445,Other,false
median,Energy intensive,Machine operators transport,,25,0.025275174808351064,0.11918671356486357,0.010471405814404953,14,0.08785715707066814,0.004767468542594544,0.003678451706866947,11,9,0.36,2,14,0.56,0.01309027090485928,0.018127155848996802,0.5305555555555556,0.7444444444444445,Persistent Significant Response,false
median,Energy intensive,Administrative support,,25,0.054987107442542704,0.10725726792495369,0.01160612867112467,11,0.1082083190786223,0.004290290716998147,0.0030514328861810545,9,7,0.28,2,9,0.36,0.013845782358284346,0.016576637220790284,0.5305555555555554,0.7444444444444445,Other,false
median,Trade,Service,,25,-0.07786421342743424,0.09625425369137702,0.008765071440127389,21,0.09106165290347694,0.0038501701476550804,0.004013479146194167,5,6,0.24,2,14,0.56,0.010967338722920637,0.014001023756683424,0.4805555555555555,0.7444444444444445,Other,false
median,Manufacturing Construction,Precision production repair,,25,-0.05697164836541431,0.09014215963044374,0.010854103006130936,21,0.12041094922319985,0.003605686385217749,0.003070365803179496,10,7,0.28,2,13,0.52,0.010156322673847772,0.012847523416390014,0.4666666666666666,0.7444444444444445,Other,false
median,Energy intensive,Professional specialty,,25,-0.019744855884374087,0.13147241560908018,0.012328475147030834,5,0.09377233307774839,0.005258896624363206,0.005285322707090217,9,2,0.08,1,11,0.44,0.020284934264124536,0.025645824472648987,0.44583333333333336,0.7444444444444445,Other,false
median,Trade,Machine operators transport,,25,-0.0355115412441213,0.1000569166120529,0.01006012814692985,20,0.10054405519945836,0.004002276664482116,0.003296062433662982,9,6,0.24,2,11,0.44,0.013316500834078909,0.018002199198270903,0.4305555555555555,0.7444444444444445,Other,false
median,Manufacturing Construction,Administrative support,,25,-0.01832013421554734,0.10205020497729482,0.009681247922789876,1,0.09486750100055026,0.004082008199091793,0.003662622441358017,12,10,0.4,3,13,0.52,0.01046464414164142,0.013310555030557093,0.4291666666666667,0.7444444444444445,Persistent Significant Response,false
median,Services,Precision production repair,,25,-0.012693346881736362,0.0988376523121996,0.01100993878829038,23,0.11139417550624496,0.003953506092487984,0.0029375398844191975,13,6,0.24,2,11,0.44,0.012597681732283008,0.01593679497201027,0.35277777777777775,0.7444444444444445,Other,false
median,Services,Sales,,25,-0.015837271159730857,0.09645464253268786,0.011137430636078766,22,0.11546806191629773,0.0038581857013075148,0.002881651263105248,14,3,0.12,1,8,0.32,0.016151864879661384,0.019245915261069522,0.3208333333333333,0.7444444444444445,Other,false
median,Manufacturing Construction,Farming forestry construction,,25,0.0033136983647913303,0.10791508619998391,0.007841087669639455,4,0.07265979156156782,0.004316603447999357,0.004950033337427658,10,8,0.32,2,16,0.64,0.011821624747312586,0.015540626729800971,0.31805555555555554,0.7444444444444445,Persistent Significant Response,false
median,Manufacturing Construction,Managerial,,25,0.01165678089851803,0.0934452878701106,0.01046993113406481,3,0.11204343603305139,0.0037378115148044245,0.002826242029343846,14,5,0.2,1,9,0.36,0.011860558707688408,0.01380612506897613,0.275,0.7444444444444445,Other,false
median,Trade,Administrative support,,25,-0.015380406828162987,0.08393644505720098,0.009578970978312474,5,0.1141217140157008,0.0033574578022880393,0.0033338894878909013,11,2,0.08,1,11,0.44,0.012353060367097228,0.01679220893391342,0.2208333333333333,0.7444444444444445,Other,false
median,Manufacturing Construction,Professional specialty,,25,-0.015033804118969183,0.05805757510995889,0.009132268221904322,17,0.15729675592906087,0.002322303004398356,0.001837047475205905,6,2,0.08,1,6,0.24,0.011099797629856934,0.01588918732730236,0.18888888888888888,0.7444444444444445,Other,false
median,Services,Professional specialty,,25,-0.019325004478878676,0.05438617647237722,0.004573304075736202,1,0.08408945751240643,0.002175447058895089,0.0021581426279062765,13,2,0.08,1,11,0.44,0.0077139802067825525,0.009731594915452037,0.1861111111111111,0.7444444444444445,Other,false
median,Services,Managerial,,25,-0.006313822877349325,0.07071371646561646,0.008363307269591258,5,0.11826994376201111,0.0028285486586246585,0.0025831755989394354,8,4,0.16,2,12,0.48,0.008752275973406595,0.011517410783597812,0.1722222222222222,0.7444444444444445,Other,false
median,Services,Service,,25,-0.006558472019003634,0.04773494435242185,0.004703011456079566,5,0.09852345110864168,0.001909397774096874,0.001991363477665002,14,3,0.12,1,8,0.32,0.007629823571853145,0.010248648168037045,0.13333333333333333,0.7444444444444445,Other,false
median,Manufacturing Construction,Machine operators transport,,25,-0.0006377945335958863,0.04353212669380362,0.004653486673002998,7,0.10689775635669499,0.0017412850677521452,0.0013803539922638396,11,3,0.12,2,8,0.32,0.0076396428956997785,0.009226905160932412,0.08055555555555555,0.7444444444444445,Other,false
median,Services,Administrative support,,25,-0.005782264525454588,0.03944208892791635,0.00405983564425081,2,0.10293155749611774,0.0015776835571166539,0.001272530224348715,14,2,0.08,1,6,0.24,0.007446060937141802,0.00909312438666468,0.06805555555555555,0.7444444444444445,Other,false
unemployment,Energy intensive,Service,,25,0.13292400381329222,0.1401724253573483,0.011466292694141502,15,0.0818013433448835,0.005606897014293932,0.004904946935961597,6,12,0.48,6,18,0.72,0.016160917329653354,0.028263548920991564,0.8875,0.7222222222222222,Strong Net Effect,true
unemployment,Manufacturing Construction,Service,,25,0.11085179030480627,0.11935550138752524,0.011469103943764837,21,0.09609195898332978,0.004774220055501009,0.004176436655617064,5,12,0.48,5,16,0.64,0.010891024934958766,0.015694033160686134,0.875,0.7222222222222222,Strong Net Effect,true
unemployment,Manufacturing Construction,Machine operators transport,,25,0.08925884421929985,0.09600498790878598,0.007304713674829724,21,0.0760868141743834,0.003840199516351439,0.0035851741104518738,2,16,0.64,7,20,0.8,0.007217626758237955,0.009728633896738479,0.8666666666666667,0.7222222222222222,Strong Net Effect,true
unemployment,Manufacturing Construction,Farming forestry construction,,25,0.10114141924541384,0.11067396222246684,0.008753010918697526,18,0.07908825836652537,0.004426958488898675,0.003731850172440274,2,13,0.52,7,20,0.8,0.009856039263402094,0.013594886424988874,0.8486111111111112,0.7222222222222222,Strong Net Effect,true
unemployment,Manufacturing Construction,Sales,,25,0.0840426483270945,0.0840426483270945,0.006675622074988886,20,0.07943136262207402,0.00336170593308378,0.003213303146708009,0,17,0.68,6,23,0.92,0.0043947343797244125,0.0052251923748395015,0.8374999999999999,0.7222222222222222,Strong Net Effect,true
unemployment,Energy intensive,Machine operators transport,,25,0.06279133171033688,0.0645718840190687,0.0061851452766629,23,0.09578697246678394,0.002582875360762748,0.0023934655889939083,2,16,0.64,5,20,0.8,0.0044187773420853085,0.006483469900955843,0.7680555555555555,0.7222222222222222,Strong Net Effect,true
unemployment,Energy intensive,Sales,,25,0.07791274393585838,0.08413642951542193,0.008757758890597902,12,0.10408997554374035,0.0033654571806168774,0.0030847777719905673,4,11,0.44,4,15,0.6,0.007734809477212617,0.009792010262619697,0.7666666666666666,0.7222222222222222,Strong Net Effect,true
unemployment,Manufacturing Construction,Precision production repair,,25,0.060690175156232075,0.06216741169277297,0.004553599827160645,16,0.07324737677135762,0.002486696467710919,0.0024956828676023723,2,16,0.64,11,22,0.88,0.0045740831209442005,0.005958772858745964,0.7222222222222222,0.7222222222222222,Strong Net Effect,true
unemployment,Services,Machine operators transport,,25,0.0578993612197928,0.06753631495245754,0.006657780431762565,23,0.09858074780137673,0.002701452598098302,0.0021985784624099676,2,10,0.4,4,15,0.6,0.006449732515175444,0.008758095395549741,0.6763888888888888,0.7222222222222222,Other,false
unemployment,Manufacturing Construction,Administrative support,,25,0.054845150552423644,0.056582190915394216,0.004341369849515061,17,0.07672678945936524,0.0022632876366157685,0.0023500625526849126,2,17,0.68,12,19,0.76,0.004007395483151122,0.0059891368796378425,0.6680555555555555,0.7222222222222222,Persistent Significant Response,false
unemployment,Services,Precision production repair,,25,0.05061583244158718,0.05584390875228886,0.004474471280968422,23,0.08012460769564286,0.0022337563500915546,0.002094697003208718,2,16,0.64,6,20,0.8,0.00384205733566027,0.005610820964466587,0.6263888888888889,0.7222222222222222,Persistent Significant Response,false
unemployment,Trade,Sales,,25,0.04900652778679317,0.05178771997722096,0.005045856712146854,24,0.09743345940632828,0.002071508799088838,0.0020039590442925324,2,17,0.68,6,21,0.84,0.003881467671274361,0.007392027323876646,0.6236111111111111,0.7222222222222222,Persistent Significant Response,false
unemployment,Services,Farming forestry construction,,25,0.04025521136175686,0.08775878707527936,0.007003191373557057,18,0.07980045767439481,0.003510351483011174,0.003426241153164883,4,11,0.44,6,18,0.72,0.008698083142771281,0.011264685491080648,0.6222222222222222,0.7222222222222222,Strong Dynamic Movement,false
unemployment,Services,Sales,,25,0.05077460890053685,0.05077460890053685,0.004431312754105016,24,0.08727418782851841,0.0020309843560214745,0.0018887932042716481,0,17,0.68,12,20,0.8,0.003589090181666864,0.00466386467827596,0.6222222222222221,0.7222222222222222,Persistent Significant Response,false
unemployment,Manufacturing Construction,High tech,,25,0.05649589059920697,0.056567276065460304,0.0055894807540821595,19,0.09881120575107678,0.002262691042618412,0.001908804167617531,2,11,0.44,3,16,0.64,0.004738940016402768,0.0061352657907589245,0.6111111111111112,0.7222222222222222,Other,false
unemployment,Trade,Farming forestry construction,,25,-0.029519941790113143,0.27354619316746764,0.0316264344337054,13,0.1156164305103065,0.010941847726698707,0.009652811127821485,5,2,0.08,1,7,0.28,0.05551101609524336,0.0878020802036738,0.6097222222222222,0.7222222222222222,Strong Dynamic Movement,false
unemployment,Trade,Machine operators transport,,25,0.0501845858080756,0.0596906659330375,0.004258374727433534,10,0.0713407140106409,0.0023876266373214997,0.002589006888652818,2,14,0.56,5,23,0.92,0.003847297639474198,0.005018765100760367,0.5958333333333333,0.7222222222222222,Other,false
unemployment,Trade,Service,,25,0.04639923580642142,0.05810776664583899,0.005013348064593317,24,0.08627672949726618,0.0023243106658335597,0.0023032419485300264,4,13,0.52,5,21,0.84,0.006443848690557773,0.016161811453220477,0.5916666666666666,0.7222222222222222,Other,false
unemployment,Trade,High tech,,25,0.020347237145972658,0.1143851548359097,0.014823352549835413,17,0.12959157655641707,0.004575406193436388,0.0037301940925168003,12,2,0.08,2,7,0.28,0.024909053499587906,0.07059359585193288,0.5111111111111111,0.7222222222222222,Strong Dynamic Movement,false
unemployment,Trade,Administrative support,,25,0.04140572191770213,0.04818500645030376,0.004205506492415573,24,0.08727832166532917,0.0019274002580121504,0.0017638676770790275,2,15,0.6,6,20,0.8,0.003641537289977922,0.005207746407054928,0.49583333333333335,0.7222222222222222,Other,false
unemployment,Energy intensive,Administrative support,,25,0.041484595544332835,0.0414962802920231,0.003599314540198907,22,0.0867382453287219,0.0016598512116809236,0.0016072910928416131,2,15,0.6,10,19,0.76,0.0030352088728193426,0.0041061604989457885,0.47777777777777775,0.7222222222222222,Other,false
unemployment,Services,Service,,25,0.04220648529595833,0.04478849963570391,0.00416285474008969,24,0.09294472406865802,0.0017915399854281564,0.001619957788726855,2,13,0.52,5,19,0.76,0.004173097723820321,0.00875365732553256,0.47638888888888886,0.7222222222222222,Other,false
unemployment,Services,Administrative support,,25,0.04008729657671515,0.04144858914204738,0.0035313245607257637,24,0.08519770235420206,0.001657943565681895,0.0015597562678318574,2,18,0.72,6,20,0.8,0.002994549564969752,0.004356858843468548,0.4666666666666667,0.7222222222222222,Persistent Significant Response,false
unemployment,Trade,Managerial,,25,0.03779396765993782,0.041463848800513056,0.0030590140973891775,24,0.07377544984080991,0.0016585539520205222,0.0017706066911695002,2,18,0.72,6,20,0.8,0.0027253436236520682,0.004098870700459915,0.44305555555555554,0.7222222222222222,Persistent Significant Response,false
unemployment,Energy intensive,Farming forestry construction,,25,0.028894645616295202,0.05325000003804629,0.006426057665636583,19,0.12067713917455898,0.0021300000015218516,0.001833694176709415,6,7,0.28,4,13,0.52,0.006234736847399511,0.00856013330402135,0.40138888888888885,0.7222222222222222,Other,false
unemployment,Manufacturing Construction,Professional specialty,,25,0.03566354023908166,0.036522949393488706,0.003344590744593359,24,0.09157504528343571,0.0014609179757395481,0.0015940457985595233,2,15,0.6,8,17,0.68,0.0026533905274510844,0.003255219179809663,0.3361111111111111,0.7222222222222222,Other,false
unemployment,Trade,Precision production repair,,25,0.03737967412004796,0.040499556881725685,0.0031609657949421242,4,0.07804939210010033,0.0016199822752690275,0.0014369303074923778,2,11,0.44,3,19,0.76,0.0035190957177403683,0.0048879599453574805,0.30972222222222223,0.7222222222222222,Other,false
unemployment,Manufacturing Construction,Managerial,,25,0.029454467064235126,0.037417993882715064,0.0032386973967106526,23,0.08655454396786201,0.0014967197553086026,0.0012644501557034513,2,15,0.6,8,21,0.84,0.0027333847460163,0.0035749115119123303,0.30833333333333335,0.7222222222222222,Other,false
unemployment,Services,Managerial,,25,0.031217211296821618,0.03194329152872336,0.002268073070921714,23,0.0710031108998979,0.0012777316611489345,0.001158652068063602,2,18,0.72,13,22,0.88,0.001874754478783617,0.0024370046913963993,0.30694444444444446,0.7222222222222222,Persistent Significant Response,false
unemployment,Services,High tech,,25,0.03509050156806213,0.03696241246261469,0.0028840156455862283,21,0.07802563343242926,0.0014784964985045874,0.0015238565047018793,2,15,0.6,6,22,0.88,0.0023397766223913867,0.0029646054765260768,0.30694444444444446,0.7222222222222222,Other,false
unemployment,Trade,Professional specialty,,25,0.02531907197529523,0.038635766977879966,0.0035761697509849345,22,0.09256111708698289,0.0015454306791151987,0.0016389390961981116,8,12,0.48,3,18,0.72,0.003840220911931646,0.0055707996957934745,0.2722222222222222,0.7222222222222222,Other,false
unemployment,Energy intensive,High tech,,25,-0.018949433559095705,0.041303072152466785,0.005659326936908903,2,0.13701951554639757,0.0016521228860986714,0.0012305682988930512,6,5,0.2,2,10,0.4,0.005177526867147989,0.009204303562857768,0.2611111111111111,0.7222222222222222,Other,false
unemployment,Energy intensive,Precision production repair,,25,0.02217304951416241,0.033575086724882575,0.002712689741993961,15,0.08079472033004699,0.001343003468995303,0.0015030687834948467,2,13,0.52,5,19,0.76,0.003165374163551909,0.003711597245949515,0.18194444444444444,0.7222222222222222,Other,false
unemployment,Energy intensive,Managerial,,25,0.022259555783739348,0.02731206821790089,0.0030533227626113055,23,0.11179390510639158,0.0010924827287160355,0.0008333383311021922,5,9,0.36,6,14,0.56,0.002760537873901316,0.003429943301776904,0.14166666666666666,0.7222222222222222,Other,false
unemployment,Services,Professional specialty,,25,0.022181756406358784,0.02677652510908038,0.0021370651456991533,16,0.07981114565812118,0.0010710610043632152,0.0009208520596303937,6,12,0.48,4,18,0.72,0.0022031536563086435,0.0027884904429307565,0.1388888888888889,0.7222222222222222,Other,false
unemployment,Energy intensive,Professional specialty,,25,-0.003393991411875877,0.014774189606657308,0.0013387020015954855,2,0.09061085834395012,0.0005909675842662924,0.0005743044892363113,12,2,0.08,1,8,0.32,0.002730976597459865,0.0037046503240024398,0.03611111111111111,0.7222222222222222,Other,false
