occ_group,occ_label,horizon,theta,boot_se,p_value,bh_reject
9,Machine_operators_transport,23,0.0015935036755102279,0.004947672952667577,0.784,false
9,Machine_operators_transport,24,0.005544436931254747,0.004771132806686075,0.284,false
9,Machine_operators_transport,25,0.0019807270370055335,0.005066748518838108,0.696,false
9,Machine_operators_transport,26,-0.0007788655353660552,0.0051973954027471035,0.848,false
9,Machine_operators_transport,27,0.00646040288063943,0.0063165368805580486,0.324,false
9,Machine_operators_transport,28,0.0010760856499548496,0.004662784742804692,0.824,false
9,Machine_operators_transport,29,-0.0002515133938955615,0.005148145245368094,0.904,false
9,Machine_operators_transport,30,0.0011190081451267519,0.005683759156214482,0.888,false
9,Machine_operators_transport,31,0.0028222082229329725,0.004940416355429015,0.612,false
9,Machine_operators_transport,32,0.001119659029431689,0.00455036258389787,0.848,false
9,Machine_operators_transport,33,-0.0002910706046686143,0.0047475366656165655,0.872,false
9,Machine_operators_transport,34,0.002269100367924457,0.004422889650180002,0.544,false
9,Machine_operators_transport,35,0.004601272266145721,0.004968394072713504,0.324,false
9,Machine_operators_transport,36,-0.0011944986878505157,0.004097810273606128,0.804,false
