outcome,horizon,1,2,3,4,5,6,7,8,9,10,11,12
inequality,29,-0.00891166770326102,-0.0020139452902914814,-0.000978515790492114,0.0003394573093604995,-0.0005107533510820971,-0.0007302224009777606,-0.002544013879583635,-0.0016272151929917268,-0.000547993085524831,-0.00829058848592873,0.003738002393178202,-0.001403750597538556
inequality,30,0.0013623335224894916,0.015547856543583658,0.00509180463559354,-0.001057571526246547,-0.0023432795988050166,-0.002387607023482018,-0.013024222679934376,0.0022161060118147504,-0.0009107319542203596,-0.002263413712533351,-0.008114083483964378,0.0003251546597831508
inequality,31,-0.008996384258421225,-0.011184888602309852,0.0012421483646428988,0.0036966623372019732,0.00434259894113774,-0.0007875623582952106,0.0060955821112889655,0.0012137553402155226,0.0020662472387571328,-0.000900218301154561,0.00223739740448146,0.0026933751626890827
inequality,32,-0.0008836585436360116,0.02046998775105468,-0.0032125375645460034,0.006885898423992706,0.003995102111313799,-0.0026395221837385617,-0.0006678781735828676,0.006185782699284431,0.005286168235867805,-0.0014407639959329304,-0.005619992929743121,0.004274208951109224
inequality,33,0.010008880201301576,0.015175391021285583,0.009073900744773222,0.006496799543173644,0.005382539641717573,-0.008475605550464064,5.758822334268979e-5,0.004754079488375731,0.00276548840572555,0.0011524878220192498,0.012298853127122662,0.002894063142645959
inequality,34,0.005423851800032397,-0.00902635011906258,-0.0018677734624298187,0.002009625337121265,-0.0036151661037238185,-0.0018210124741927316,-0.0038189993954556405,0.006533121817116345,0.0009465674922549343,-0.0015656839912411514,0.003854084333396225,0.0006623584515162272
inequality,35,-0.005597714671156922,-0.0060966813955322845,-0.0012597329255943377,-0.0016190856593253711,0.0004298368209262139,-0.002627012720692979,-0.011770491298688972,0.0007715721319136662,-0.0019802920231627177,0.000582738053231437,0.002439172625950965,0.0012044260409143715
inequality,36,-0.0012407869589661819,0.0032591062217638372,0.008308918196665063,0.006294966605121424,-0.0029934499558430506,-0.0003922632342842367,0.0012519601352752416,0.005410495677748873,0.0016470746079651293,-0.007767136508918617,0.008846855927225311,0.0019471955154913949
median,0,-0.0026433835195151362,-0.009018654570521534,-0.002021003739364323,-0.004112888834304167,0.00177399445156726,-0.003711519258069979,0.001996212121295332,0.0028470799236644945,-0.0011183173332954377,-0.0020074130544099366,0.00212891076968537,0.0005667544469585057
median,1,-0.008456106800418788,0.015009822143059971,-0.0006373338361232568,-0.009490740839425506,-0.00018876511938985163,-0.0023164893591148053,-0.004741839767994033,-0.005926528685767273,-0.004845758631510742,-0.005378144357368046,-0.002121717311926464,-0.0003099135866080697
median,2,-0.009738827436450237,-0.006412092808810741,0.004543088085580666,-0.00010511885634070896,-0.001691330244688781,-0.000896999551602083,0.002750087452907475,-0.003106119590111735,-0.0029579808802182033,-0.006873217656291406,9.74393482777421e-5,-0.0041823349234446855
median,3,-0.0060296724030017125,-0.015269142785478963,0.00037916926985434064,0.0012702955312977222,0.00166698864786998,-0.0012528579107777603,-0.003115610130180426,-0.002354204238905681,0.0015993621672804861,-0.003600844377390151,0.004564150639524291,-0.0019352715369853103
median,4,0.008968477302034584,-0.014107819666567078,-0.007000113623520104,0.004963424606739178,0.00421719179556613,-0.003591442894044477,-0.0004575460854355859,-0.003537458953687561,-0.0043294890201448985,0.00037521325494887283,-0.0005400784362105117,0.003487470471293152
median,5,-0.006728979369747085,-0.007573070012664344,6.848605986369444e-5,0.0034869071286098346,0.0005931431071559809,-0.001015392106007769,-0.009615587651955306,-0.0038196558155662516,0.0016902424432551672,-0.00047951295696166423,0.0037125671847080305,0.00047449271826150314
median,6,-0.004938028487125119,0.0005543014098687627,0.004112417561322747,0.0018043350072564548,0.0011130379025297368,-0.003497125359566262,0.0012703574121168957,-0.0034973938213278596,0.0017094760082754091,0.0021376147575428417,0.0037946870055354455,0.002643087541302321
median,7,-0.0038075519945913448,-0.0007232854609639012,0.003256521221111779,0.0010322644084703918,0.0025547398967444707,-0.0004752711395585122,-0.007545008912276802,0.003523743003747954,-0.003129269405162218,0.00435660018828901,0.01036354848032579,0.0014331663801698277
median,8,-0.004451120262317351,-0.004291721227279735,0.00724546374399101,0.0006263546570940097,0.0005541467869205104,-0.00415289000225558,-0.004352995148566937,-0.0021326464515734264,0.00011622277279249891,-0.0006763603445034321,0.009803290211439844,-0.0023213057931714583
median,9,-0.006027817180786168,-0.009188544377724183,-0.005420969325534567,-0.005746043959232754,0.0030138612224231373,-0.005749371152696766,-0.0002391442744042644,-0.0034688885938801415,0.0009901379042841973,-0.005311465726235841,0.0024810242160538754,-0.0011329196613621203
median,10,-0.004247683543135506,-0.004014912185194228,0.002440499628926975,-0.007625223446188479,0.0028261755411902274,-0.0012292664486130197,-0.0030496224673240524,-0.003994121798009967,0.0027074906942303064,-0.008608833880530199,0.0024540446081513893,-0.00330178600868885
median,11,-0.010123486419190374,0.007061061868485607,0.0022372401611686077,0.0011646246122469825,-0.002590661070325261,0.0028132848354900045,0.012137371803316595,-0.0021695540294313204,-0.0002768526024740231,-0.0021842841608999755,-0.0053485801932047486,-0.004027010374030667
median,12,-0.0015384062994959213,0.0008092006138511964,-0.0017919536796696662,0.00025216862254155573,-0.007400134732888408,-0.0025131108780808847,-0.008045091480653325,-0.004199427006518341,0.004084352329303443,0.0010334201836995531,-0.004833869827816489,0.00034425022054352094
median,13,-0.010069594536591224,-0.0024191299181360432,0.0002449943877524158,-0.00607917040113642,0.002457712594622026,0.0032518925692988283,0.002299454457043689,-0.007933291451241798,-0.003511880310737673,-0.002739816922348822,0.0012235606489625363,-0.0007065548284835002
median,14,-0.008326075976281221,0.007455290795628243,-2.0185832133284747e-6,0.00024025428081284747,-0.00311294129413521,0.0028058323080028895,0.004896686234524858,-0.004948153711030063,-0.003952566003686853,-0.00537266095245029,-0.00041373491104743836,-0.00213767091744396
median,15,-0.009135174073643908,-0.01155343921563116,-0.0041555794656938155,0.00031360786010782555,-0.0009490811402517466,-0.00011977625119399032,0.008664195597052175,-0.004425529804297447,-0.006640343665260869,-0.005579128901402881,0.0012804915851260896,-0.0012291245172038922
median,16,0.0029781955401856188,0.0015357858977749566,-0.0047623231457252155,0.0020879791433367147,-0.0036851469761622828,-0.0019115153011338472,-0.007688848129583386,-0.005995230250019314,-0.003293660895459799,-0.00447888642580897,0.0031899066094195024,0.0032669604491866017
median,17,-0.007482429590398401,-0.006314651877705923,-0.004533454993902184,-0.0008520804920165853,-0.0031364140316116006,-0.0016349108957325437,-0.008308337759161606,-0.002716610390468438,-0.006635186097704881,-0.005268704707032024,0.00689305269081267,0.0011669272384466538
median,18,-0.0026851357845928086,0.012327701346134114,0.004872857407867491,0.0017950930955178742,0.0029781316402890863,0.0008494922182594167,0.006848539485647569,-0.0012228667316358606,0.002697531493197221,0.0019311748132575777,-0.0024130392890644023,-0.0015279458270960175
median,19,-0.0026691402455739375,0.0006344382350534591,0.0006794351285733789,0.0029068562882446024,-0.0008341394265166009,0.0008071058202958121,-0.0034848530728456414,0.001954375689634171,-0.0007892594431528559,-0.0027481454989717897,0.01019357337276181,0.0007285718307259625
median,20,-0.001429370007059928,-0.002857210104731819,0.0064098876240095,-0.002426359769701044,0.0023280584592845033,-0.00013030393696205277,-0.0025944946077530073,-0.002329026073262433,-0.002714891458566255,-0.011880498935161778,0.007502148750098903,-0.0035489943865653233
median,21,-0.01222852082030556,-0.004809740506846659,-0.0034988467701998816,-0.006515611574221879,-0.002878467005320874,-0.002009689096217175,0.0060715455207966925,-0.004522360462257914,0.0015262872228829739,-0.01055811615565694,0.0041081089676295425,-0.00023842047690790508
median,22,-0.004814742779151293,-0.01045581977450088,-0.0016388270383617541,0.005848187440059333,0.0008558423213139213,0.0013528498318050202,0.0011765264229202153,-0.006590731420760797,-0.0029495143959620837,-0.008567016580008325,0.0021762368644508523,-0.0014407030023974384
median,23,-0.015561995738567792,-0.007272055365816202,-0.004286425234558262,-0.0005947406207655861,-0.0021797951756197804,-0.0017123360843823451,-0.008631225590435904,-0.00555043089163583,-0.009443521091822747,-0.007107625870835906,-0.0019932801236088628,9.853554672711183e-5
median,24,-0.006803117373864414,-0.006351335313077877,0.0033085545316273914,0.004587427128814859,-0.0033979413657038364,0.006888021635148952,0.0009887442261902022,-0.004723437238604704,-0.0011104661315998524,-0.0010828447134401166,0.003401312261735744,0.0019837733221366046
median,25,-0.005611000474616252,-0.020949841089392036,-0.007378091367117471,-0.0053531021928588185,0.0033126167090640423,0.002629384452969767,-0.005650765790105209,-0.00798273522805056,-0.00339028594046215,-0.007589370560783491,-0.004395436955255754,0.0027703680332214074
median,26,-0.010835943429248762,0.007845236346365698,-0.01177491324862381,0.0003297499231575947,-0.0023808941550295354,-0.00144437874021503,-0.006691554762332301,-0.005661163955773115,0.002849027821083524,-0.01008645631172428,-0.006525622914770183,-0.00014024283632906818
median,27,-0.009957184311683137,-0.005799982629481606,-0.003945584710290147,0.0008847524938888691,-0.0009665511861242687,-0.0010128385874841987,-0.0035749757873138697,-0.007366569266911156,-0.002927363524583214,-0.007357912195337161,-0.004017383727163008,0.002160535711689444
median,28,-0.009491197955079581,0.0003194953018423112,-0.004027539681851965,-0.0026548093448483727,-0.0017260957405473341,-0.0015383757690875441,-0.0010674444734588273,-0.0014291646633346456,-0.007167736243968965,-0.0046133484141648124,0.000797970746278613,0.005366513015774691
median,29,-0.0033057608198882884,-0.003025131041732438,-0.003870170475317243,-0.004863681146003115,-0.003873933132385677,0.0008012255840086571,0.006468161565751741,-0.007496256739951756,0.0010493946315656708,-0.006616816313384952,-0.007351144721919843,0.0014514157158564518
median,30,-0.006256242291712099,-0.009004187196637219,-0.004694908785250602,-0.000287249700045776,0.0022972008450124646,-0.0018133670020410372,-0.0044147207635011855,-0.002834535490992005,-0.0035590147084151925,-0.007854714599275043,-0.003033813986163871,0.0007467985253332953
median,31,-0.019673873267337876,0.0030308951244029762,-0.006662397208601583,-0.0028619678182872925,-0.0009236771837069626,0.001079119243367884,-0.007653927475718018,-0.00426073616146448,-0.004156485770285123,-0.005371720508978715,0.0020893197242927986,0.0008063487184577868
median,32,-0.006227127959371967,-0.0010977190582912681,-0.00021373939369497463,0.0012335787135139842,-0.0007356531171496941,0.0009581449715639021,0.0008002103131981616,-0.003342084734105435,-0.0056416503107401044,-0.012258105580740608,0.007155557734717157,-0.0028306600371702482
median,33,-0.003950078403238098,-0.011727238531798228,-0.0037776705751128943,-0.0003457873349124388,-0.0018233671329273492,0.003225341684888335,-0.004248429087097073,-0.003987206415228548,4.463274404395766e-6,-0.005391292970080381,0.0010332037739070774,-0.001074569915588485
median,34,-0.007433806649137685,0.008866112953814998,-0.003697767814301798,-0.006222471378741379,-0.004637678939426999,0.0010141196208028537,-0.006463796631587666,-0.00653788776458692,-0.004741377203812238,-0.00038303156723168067,-0.004378077494716963,-0.001065480513499227
median,35,-0.0020967205733001975,-0.014066415637193031,-0.010498163383545247,-0.008469443518901798,-0.0024594811199380173,-0.0036039234038295937,-0.005925803216707441,-0.008277688122615028,-0.008048393962429257,-0.007452842861140105,-0.005690864942469007,-0.0016126200216500545
median,36,0.0005517269494960801,-0.002479353403918434,-0.0034369669166859343,-0.008274297571146783,-0.006827082852349376,-0.0028945975444488858,0.006740185491312877,-0.006417121770328539,0.005583314196276206,-0.003463643127962929,-0.007316924059893755,-0.005720769447465258
unemployment,0,-3.161662121242049e-5,-0.0002903200799990849,0.002041196321308115,0.0010122160770508221,0.0026803659345534694,0.0012198521319827858,0.0006438005257979923,0.0030861315981369764,0.00035310970164097497,0.0014463300847048733,0.0056681570929924185,0.0006865019613842439
unemployment,1,-0.004150774510467747,-0.00232318404061128,-0.0015882180965988589,-0.00028227070334917273,0.0005519048795359138,0.0003398413744070751,-0.001052864587271682,-0.0005214102833862322,-0.0003294799061973949,0.0006588254467533516,-0.0009634798193293144,-0.0006820247461265438
unemployment,2,-0.006616674473949661,-0.001741292059192678,-0.003687491217440672,-0.0007082055401880789,-0.0005713820886462562,-0.00030468547525125145,-0.001771305462603712,-0.002179436266819838,0.00015481672222065034,-0.0011129076010624455,-0.0027822573205024273,-0.0005578144138823915
unemployment,3,-0.005278370231951137,-0.0028005937217618405,-0.0014036715566709235,0.0005291777583874702,0.0012108858831595376,0.001025612926232628,-0.0005352758209676671,0.00017626032822555207,0.00032409362457744804,-0.00043375204742976154,-0.00015147875113430653,0.0008208021800067245
unemployment,4,-0.003985310330993794,-0.002348362841124635,0.0018769973854961188,0.0005162423753010408,0.003165282473763928,0.0009100893394399935,0.0011896355257064607,0.0019463557953869452,0.0008080607228138795,0.0015920254933949871,0.002743733111078792,0.001591759422802311
unemployment,5,0.00046246738490474056,-0.003949226032636125,0.0032789476884992957,0.002020146346432728,0.003204992787755678,0.0020494586045928867,0.001454001252964549,0.002694392548445711,0.0011634184843743868,0.0020625791279582245,0.004807627941700219,0.0019299398074388119
unemployment,6,0.002826661995558691,-0.002111563229749375,0.004356046595315957,0.0013109508046125816,0.0029930677345764932,0.0017824859293259028,0.00039408688289790917,0.0019209582280671077,0.001152667546449658,0.0015105512595118553,0.002639738146544888,0.0009598374462662642
unemployment,7,0.003023454154470657,-0.0029111265725719968,0.003870946057530832,0.0015270041984981795,0.002712573479287071,0.0023478828586995454,0.0006963262633503213,0.0018677443556275094,0.0014034256535490328,0.0011560738211162111,0.0038513142366749394,0.0001087884378837101
unemployment,8,0.002200713572819005,-0.003057626831897428,0.0030273559522141246,0.0023874043559306887,0.0020944692715104043,0.0015940401693231901,0.001020242499957834,0.0015084962089805102,0.0015335891415555125,0.0005358780074645489,0.004121510555988267,-0.00042362052990769367
unemployment,9,0.0023220100057068215,-0.002016817728039285,0.003149296182727935,0.002197363093252625,0.0030099408530522963,0.001902140821485792,0.002077281351676523,0.002152927441559256,0.001994482353891776,0.0023341782324478046,0.004405652453962608,0.00048274623159216357
unemployment,10,0.0035308904638178813,-0.0011592444920069515,0.004145666263435137,0.00241597356502815,0.0031928578363628747,0.002237823668663111,0.0014882886143092458,0.002105623507538573,0.0017146360326900372,0.00307699999398149,0.0019903290643913016,0.0008701498381570662
unemployment,11,0.0027338772889778542,-0.0016787231749390552,0.0030166660732071004,0.002798063979068081,0.00181762397522458,0.0018895471404728127,0.0003834038086594891,0.0013002833650163337,0.0011358711296842409,0.0018697694866895848,-0.00010731913054959329,0.0008665618061855718
unemployment,12,0.002879515571981641,-0.003017770597671,0.004151688946722659,0.002343840999260018,0.0029293427998621593,0.0019629612145731484,-0.00014590622741127363,0.0023400386271301707,0.000984102020233268,0.0031606618176529305,0.0020278467469235237,0.0010580426728964644
unemployment,13,-0.0004878729887291697,-0.0012774980059461576,0.002324445401416688,0.002006847723838106,0.0024565305938142666,0.0017649435367558283,0.0003809765349444246,0.0018998841781284897,0.0014882711962217847,0.0027417741857438797,0.00174630502462636,0.0010401410809936017
unemployment,14,-0.0020919558357157704,0.001443217255412793,0.0011098697206248242,0.0023971456852056507,0.0028937801464657387,0.0016373008149947344,0.0017407520045118734,0.0018320094400611244,0.0016262845292059627,0.0027129974871984218,0.0024007248615412562,0.0018071828047878343
unemployment,15,-0.002597015690912692,0.0016622237028811478,0.002187535508614925,0.0025833125749125815,0.0029884530437559115,0.0019780482080344304,0.0011689905185209375,0.0024541783337280213,0.0015792516475484075,0.0025541896667191665,0.0027594156510609515,0.0021774644717923843
unemployment,16,0.00017883669228606268,0.0017548539562071133,0.0038469247523772853,0.003067989544341529,0.004085891325817658,0.0024471121013397833,0.0023086874878653053,0.0030884516189002773,0.001798403239423644,0.0037180882753155542,0.0023431825334079806,0.0023424290710862814
unemployment,17,0.002586547285198006,0.0030975240333134648,0.006472218935840562,0.0020805011190364354,0.003383987383258744,0.002141784455593804,0.0015737245446245315,0.001461754350439151,0.0017048053914355545,0.002815586202547958,3.7052546057560934e-5,0.0018656740834699414
unemployment,18,0.006704164735709254,0.002428609356229015,0.008206846289508109,0.004018372796224252,0.004031225637312761,0.0029241642998409133,0.002138853678816622,0.0019315049117106045,0.0017740738967445642,0.0028187704196838827,0.0013980812176022511,0.0013693415986279125
unemployment,19,0.0046332112911679,0.0027157198597847283,0.007791983881825869,0.0034640353712969505,0.004646705029040799,0.002557092203065912,0.002416792753056172,0.0024467768901629047,0.0024686318443921805,0.0024514336634163868,0.00309488773692453,0.0008013243805179369
unemployment,20,0.005188667699717847,-0.0008949839730750041,0.007125904849110045,0.003367436622316702,0.0038985586254058594,0.002132097447538011,0.002844302671080902,0.0023582469962349644,0.002756154042332662,0.002769377579461224,0.004166872633595463,0.0005462454379954643
unemployment,21,0.005240058146156404,0.0027248427434044126,0.007646379870724476,0.004252789710749322,0.004861967038145774,0.002455830798220176,0.0025266829405198804,0.003251047608118421,0.0031703987359786526,0.003403826510412549,0.005862466395953725,0.0016518180781446273
unemployment,22,0.004820156774551119,-0.00012800136087008637,0.006882929896057834,0.0038062854059859566,0.004759831701819038,0.0040740654750709236,0.0031172291066485585,0.0029070540539133404,0.002627385166177919,0.004734475557517271,0.0027883363088846117,0.002048383216329046
unemployment,23,0.005779896424561975,0.0008870848681236318,0.007059329793702639,0.003040158596208083,0.004296296643172597,0.004107103707478084,0.002535696194880817,0.003793030597715963,0.0028202787011813958,0.00510321873675418,0.004573389183168891,0.0024995739449061548
unemployment,24,0.0007169161306828384,0.0006162750427767956,0.006349782866946947,0.0032036143156560655,0.004376644580933727,0.0038387464229246346,0.00267932467760941,0.004753317060630672,0.0029599826447871415,0.004786652301425175,0.005483990125532842,0.0024805639613753585
unemployment,25,-0.0033216445849961044,0.001163730411658735,0.0031634607116615837,0.0020138216975461023,0.003680359638185595,0.0026593119454572426,0.0023087771345873145,0.0034697424786452593,0.0027972090985120684,0.004384329817071156,0.0039476649109873975,0.001774141010546044
unemployment,26,-0.0038338608873992436,-0.001777189441919594,0.00024205672473186414,0.002757509747805311,0.0025574191504361705,0.0024351867771450265,0.002780883863842325,0.0020667613682060076,0.0020867164413059325,0.003766941427250667,0.001836094174199095,0.0022167152504263613
unemployment,27,-0.001962560020805187,-0.00024382361295702455,0.0018379880373181662,0.003354167592008565,0.003140776623886289,0.0019633696814471417,0.0013017448352301353,0.003147570763956331,0.0024260344940735695,0.0036420818402594585,0.0031404212303731646,0.00274175025258717
unemployment,28,0.0017314612967416767,0.0034780943389680387,0.004332566575087874,0.003980798829449778,0.0034591844755504147,0.0031699194092970674,0.0018468965022805548,0.0038919948763109623,0.002353381923106219,0.0047819978102766345,0.004333186414109283,0.0031216869540981597
unemployment,29,0.003924087229901605,0.0050669321234603545,0.006060994504733755,0.003013191871238675,0.003339976772928994,0.0028845912498111767,0.0032449484113069153,0.003853548457287487,0.0027415855756053016,0.0038603136303016336,0.005407351061500679,0.0029525923623671202
unemployment,30,0.005894399124802147,0.004909395064167434,0.006867139557193744,0.003264735664317646,0.003300108563959335,0.0029707654541803598,0.002607688592863339,0.0031258968254564774,0.00253430139252121,0.003631829884781657,0.0042134871087885105,0.00223056813693071
unemployment,31,0.0033492237983799946,0.003658606049409278,0.006413261235832422,0.002269383857745002,0.0024011787081820958,0.0026479932023006554,0.0021742125150566545,0.0019961455836278123,0.0023093145197934034,0.002972715810431113,0.003909584746038576,0.0011529472227003322
unemployment,32,0.003381662133116699,-0.0005335006412972489,0.004660528761051281,0.001756929602993975,0.0017920075177328043,0.0025869531910013466,0.0017480315313880084,0.002609509826999999,0.0019295239071775618,0.0020547358659854724,0.005418856590397559,0.000860434994532708
unemployment,33,0.002472634970699959,0.0015408359509762781,0.0062764706069956275,0.001718810446407203,0.0017225526726021847,0.002642567032460336,0.0026602845810247693,0.0028330432963589954,0.0018548630601830144,0.003668533484929152,0.0036937295059281056,0.0015388116325802872
unemployment,34,0.003509646541255373,0.003220952749113791,0.004581219429351615,0.0027376779676647383,0.001606843553018913,0.002593562007231184,0.0025923264705059643,0.0028272724230679214,0.0019587953216614203,0.003785891350796896,0.00256747922820075,0.0018791941000820046
unemployment,35,0.004294323013439214,0.0018243874760807417,0.0037604091696845495,0.0009205558553582076,0.0009564955368436172,0.001695005853339988,0.0008383608291503194,0.0012353909781466184,0.0015378110466246397,0.0024136151227251144,0.0002854938972594907,0.001410257406220749
unemployment,36,0.0002299431190031481,-0.00168800639537827,0.0017793750137456352,0.0008387112011406144,0.0010815917069361936,0.0014376222295423876,0.0007023989882737102,0.0015684802023100235,0.001620131645185278,0.0017894461159453819,0.000853472210875899,0.00108496437338206
