horizon,coef_name,beta,dk_se,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,n_boot_valid
0,shock_lag10,0.002487674141828438,0.0012164520172459298,0.0012109449539111753,8.755841946484792e-6,0.00482485435206007,0.0005606813136838387,0.00457699924688321,500
0,shock_lag11,0.00039470249132378567,0.0010847739670463376,0.0011701989149101532,-0.0018337297066677136,0.0027690103809782643,-0.0014961938924960268,0.002348030432008692,500
0,shock_lag12,-0.0005572919987955341,0.001166432744650653,0.0012428052961999453,-0.003390184600615202,0.0016222910915711926,-0.002901838883328348,0.001279088149502188,500
0,log_oil_lag1,-0.01321012698960946,0.0013904058663307543,0.001464271990452084,-0.01643341019666132,-0.010734725996813552,-0.015674162245328953,-0.011180007365897455,500
0,ffr_lag1,0.002651716519953626,0.00029049519449501963,0.00031409298764988535,0.0020846121979748874,0.003326922105250328,0.0022203857181650093,0.003195935647954005,500
0,unrate_lag1,0.0003103774737442047,0.0003941231106383462,0.00043882806324072374,-0.00034046242233934875,0.0012994059210585038,-0.00021921008001141398,0.001124729371973195,500
0,age_mean,0.009392595870304412,0.0004931421866872866,0.0004886754874154485,0.008562245479178266,0.01039742883904739,0.008728829525781433,0.010286110811798513,500
0,female_share,-0.19403135019858928,0.016301697940567215,0.016341039524169106,-0.2308762445994593,-0.16718142511898493,-0.2257276801345766,-0.17088539712235493,500
0,married_share,0.1277704800821868,0.01278623487777764,0.012561165271129746,0.10137681845068683,0.1513712436729568,0.1059028778326077,0.1480794975774586,500
1,intercept,-7.101386715028322e-11,0.0004448678172711867,1.5355104383702442e-9,-2.5316589700631355e-9,3.4732196304757396e-9,-1.946259314660736e-9,2.977970505324908e-9,500
1,shock,-0.0023673125077184327,0.002217491009582233,0.0023659175935420206,-0.007255933108493228,0.0019472613816337633,-0.006349999338439588,0.0011764651637952458,500
1,shock_x_occ2,0.0035190748992464022,0.004642331650704789,0.004908250864130412,-0.004883765160639167,0.013586310668398731,-0.004165560269435801,0.011744252868421947,500
1,shock_x_occ3,-0.009440587500176826,0.007558521943657388,0.007750080804472195,-0.024432535645113856,0.006730129639254085,-0.022769553497208616,0.003747641834704006,500
1,shock_x_occ4,-0.002317942287194636,0.0052446292160100855,0.00535796410476695,-0.013270759068941571,0.008527733322740374,-0.011448789636250739,0.006212286005865646,500
1,shock_x_occ5,-0.0048417845424352035,0.0034516304083848366,0.0035290741020092345,-0.011862867170970388,0.002176029175212881,-0.010489369863726936,0.0012986607586274528,500
1,shock_x_occ6,-0.007210997974433561,0.0035490550439356734,0.0037862937923383326,-0.014595918440736134,-1.5810054449673963e-5,-0.013398229370422584,-0.0009816630297478854,500
1,shock_x_occ7,-0.013313904525667065,0.0050976915360466815,0.005611319539158324,-0.025429056347774426,-0.002418637142497384,-0.022461813384066553,-0.004152940290025588,500
1,shock_x_occ8,-0.009910604094728086,0.003323015699668238,0.0033710830654892663,-0.01655424706910475,-0.003498544827985015,-0.015351860792984747,-0.004211467058570202,500
1,shock_x_occ9,-0.00011575747342556895,0.004851211274609916,0.004893082513680748,-0.009628730290055553,0.009442436692583985,-0.0076459072267546935,0.008458096756053586,500
1,shock_lag1,-0.0022686433461483733,0.0009361852258695659,0.0010600832753982048,-0.004336595824768207,-0.00025908961465774045,-0.004022991590178421,-0.0004994121321633188,500
1,shock_lag2,0.0010039530757572682,0.0013868026531598215,0.0014599051497943096,-0.001774017683894096,0.0038781142707245467,-0.0014024352241624595,0.0034937164003891515,500
1,shock_lag3,2.6806891897665295e-5,0.0010582640788205442,0.0011205744172307233,-0.0021341977910615483,0.0022376412976117927,-0.0017699459447011615,0.002031151511502295,500
1,shock_lag4,-0.001924079344638444,0.0010754864506637826,0.0011388556096990706,-0.003954107788485614,0.0005757480527349142,-0.00363915645793815,6.372821352965604e-5,500
1,shock_lag5,0.0020370467027472465,0.0010489315454193292,0.0011329400968872916,-6.904641496409195e-5,0.0043558594493179476,0.00013092386226235718,0.003962738666236263,500
1,shock_lag6,-0.0007786598725667939,0.0011399905006147962,0.0011616257670731434,-0.0029320471301294065,0.0016601186506332126,-0.0025327634785336536,0.0014054725043104238,500
1,shock_lag7,-0.0006594499559032324,0.0011146439985732007,0.0011571085547863625,-0.0029339769028184784,0.001616216616858418,-0.0025971439175326745,0.0013166794926452073,500
1,shock_lag8,8.71863153741823e-5,0.0010479520744331651,0.0010980614562432934,-0.002135137562855368,0.002075654249792415,-0.0017422888307888403,0.0017194849301779944,500
1,shock_lag9,0.0002974755662287375,0.0013159945858196923,0.0013726092691729477,-0.0027320637267968396,0.0026328540810808916,-0.002190246240684595,0.002380484473537038,500
1,shock_lag10,0.0009897487430185268,0.0015253439768997147,0.0015063412702012748,-0.0018611013756266945,0.003833762652698673,-0.0013581947022721973,0.0032996800224615523,500
1,shock_lag11,-0.0010627161765703662,0.0010156626678924732,0.001116495694461594,-0.0033340294284803984,0.0009581485478118402,-0.003019708093687812,0.0007034044165831759,500
1,shock_lag12,-0.00047984811876631206,0.0010213668645564656,0.0010848164874652105,-0.0027482421953582943,0.001569826516764861,-0.002230867735467443,0.0013273572293891931,500
1,log_oil_lag1,-0.0013306893711150397,0.0012321604681995388,0.0013568256895442029,-0.003930694181136542,0.0014788069187988717,-0.003462802766339652,0.0008529961557151097,500
1,ffr_lag1,-0.00012384956657844926,0.0003298037584682467,0.0003368565772216212,-0.0007857262812506564,0.0005766038866533306,-0.0006957511668812355,0.0003918276018925354,500
1,unrate_lag1,-0.0005619594346814161,0.00032700346517057944,0.0003635751244605654,-0.0012516224013475559,0.00014606102688579295,-0.0011288564803246849,4.6766727772324886e-5,500
1,age_mean,9.715580078904495e-6,0.0004746842805324044,0.00046570853916808963,-0.0008458681605204097,0.0009306508660430828,-0.0006554639074419856,0.0007862887379664282,500
1,female_share,-0.005763719672523518,0.012435091620986782,0.012720730629175687,-0.032109734343737636,0.020190649958939027,-0.02509010556760819,0.014891507851006514,500
1,married_share,-0.010665269473798328,0.014149687025129289,0.014117880782304542,-0.03782150537519097,0.016666804442183738,-0.03371990825345821,0.013278422419873284,500
