CIRF_36,CIRF_24,occupation,industry,file,Peak_24,occ_id,outcome,Peak_36,PeakMonth_24,PeakMonth_12,Peak_12,CIRF_12,PeakMonth_36
0.04184731046590709,0.034745975380599245,High_tech,Services,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Services/irf_occ3_High_tech.csv,0.007293122955164946,3,hourly_rate,0.007293122955164946,13,1,0.004543011684997899,0.020493024670546863,13
0.012051969240530834,0.025714984435977375,Sales,Services,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Services/irf_occ4_Sales.csv,0.010395271266875387,4,hourly_rate,0.010395271266875387,18,9,0.008906668018900396,0.013577248327509044,18
0.0422095512616266,0.026663495900080915,Administrative_support,Services,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Services/irf_occ5_Administrative_support.csv,0.003305095135862539,5,hourly_rate,0.003305095135862539,16,4,0.003120091973138496,0.009948970150494956,16
0.045393500804372815,0.0330587741413924,Service,Services,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Services/irf_occ6_Service.csv,0.005201442878037572,6,hourly_rate,0.005201442878037572,7,7,0.005201442878037572,0.015831967171316543,7
-0.057686561939255546,-0.031972242346416074,Farming_forestry_construction,Services,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Services/irf_occ7_Farming_forestry_construction.csv,0.0059478932439685495,7,hourly_rate,0.006121258834749945,7,7,0.0059478932439685495,0.000540109271776112,33
-0.12570555667214472,-0.09252211652788121,Precision_production_repair,Services,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Services/irf_occ8_Precision_production_repair.csv,0.004330275100219999,8,hourly_rate,0.004330275100219999,24,3,0.00226712527799034,-0.06286853214511809,24
-0.028772549220347207,-0.003453005010179941,Machine_operators_transport,Services,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Services/irf_occ9_Machine_operators_transport.csv,0.008727649036590191,9,hourly_rate,0.01007478997096035,15,6,0.008596765503713952,0.0019477662038451492,25
-0.020166254602679786,-0.0023088020321398676,Managerial,Trade,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Trade/irf_occ1_Managerial.csv,0.010730921831385251,1,hourly_rate,0.010730921831385251,0,0,0.010730921831385251,0.02012138331352473,0
-0.08089041369699748,-0.05107959056164551,Professional_specialty,Trade,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Trade/irf_occ2_Professional_specialty.csv,0.012516890319118993,2,hourly_rate,0.012516890319118993,0,0,0.012516890319118993,-0.01131202422966161,0
3.181516669219753,3.069079332241191,High_tech,Trade,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Trade/irf_occ3_High_tech.csv,2.418189216898748,3,hourly_rate,2.418189216898748,2,2,2.418189216898748,2.6703538553404114,2
-0.10833561290907258,-0.05815727160501647,Sales,Trade,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Trade/irf_occ4_Sales.csv,0.0016347561199784389,4,hourly_rate,0.0016347561199784389,18,7,0.0012080846300631055,-0.029205547955460855,18
-0.00834226031136302,0.000866692933391964,Administrative_support,Trade,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Trade/irf_occ5_Administrative_support.csv,0.006763804936548662,5,hourly_rate,0.006763804936548662,18,9,0.0033728385571964244,0.0005515920547260367,18
-0.052758455082799034,-0.020413180982590155,Service,Trade,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Trade/irf_occ6_Service.csv,0.007883719415174462,6,hourly_rate,0.007883719415174462,7,7,0.007883719415174462,-0.00036700336911162405,7
NaN,NaN,Farming_forestry_construction,Trade,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Trade/irf_occ7_Farming_forestry_construction.csv,NaN,7,hourly_rate,NaN,0,0,NaN,NaN,0
-0.16916554946243814,-0.10845444068537251,Precision_production_repair,Trade,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Trade/irf_occ8_Precision_production_repair.csv,0.0066177198472339265,8,hourly_rate,0.0066177198472339265,20,0,0.0051837779554168755,-0.047851110085589746,20
-0.008913067738594313,0.006688839876603698,Machine_operators_transport,Trade,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hourly_rate/Trade/irf_occ9_Machine_operators_transport.csv,0.006610545538020975,9,hourly_rate,0.006610545538020975,24,5,0.004965388244114517,0.014623519073818779,24
-0.03856013002513505,-0.025590906224905372,Managerial,Energy_intensive,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Energy_intensive/irf_occ1_Managerial.csv,0.002590834090240365,1,hours,0.002590834090240365,20,12,0.0024387709735943877,-0.016261831612180408,20
-0.03768981595684405,-0.023952629684831153,Professional_specialty,Energy_intensive,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Energy_intensive/irf_occ2_Professional_specialty.csv,0.004160846063088655,2,hours,0.004160846063088655,0,0,0.004160846063088655,-0.006821482369730577,0
-0.017329806296688788,0.003568595154892326,High_tech,Energy_intensive,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Energy_intensive/irf_occ3_High_tech.csv,0.016440250203219726,3,hours,0.016792967655690345,19,6,0.009065084978242875,-0.015430567397308036,29
-0.031307730789446056,-0.03215351247941368,Sales,Energy_intensive,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Energy_intensive/irf_occ4_Sales.csv,0.0147365317996526,4,hours,0.014849749461327444,1,1,0.0147365317996526,0.014584958775925758,28
-0.05610724599121054,-0.038850553532551756,Administrative_support,Energy_intensive,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Energy_intensive/irf_occ5_Administrative_support.csv,0.0006347463851937577,5,hours,0.0008368851676961503,19,2,0.00016895490466973243,-0.023912897677115994,28
0.009972472146441903,0.04111073286824008,Service,Energy_intensive,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Energy_intensive/irf_occ6_Service.csv,0.02341142279106353,6,hours,0.024299230618805345,11,11,0.02341142279106353,0.10660915080872699,31
0.010949568589857126,0.005935559970957334,Farming_forestry_construction,Energy_intensive,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Energy_intensive/irf_occ7_Farming_forestry_construction.csv,0.009552439801614274,7,hours,0.009552439801614274,12,12,0.009552439801614274,0.0013466819007815559,12
-0.02852670534602715,-0.015994284022328616,Precision_production_repair,Energy_intensive,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Energy_intensive/irf_occ8_Precision_production_repair.csv,0.00238370234137245,8,hours,0.002624514023587603,17,3,0.001991903829044915,-0.010466903630652629,29
-0.024592525653420655,-0.020548615817937304,Machine_operators_transport,Energy_intensive,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Energy_intensive/irf_occ9_Machine_operators_transport.csv,0.002943492487389593,9,hours,0.002943492487389593,5,5,0.002943492487389593,-0.014848469357703231,5
-0.006833969638610895,-0.008095681200834523,Managerial,Manufacturing_Construction,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Manufacturing_Construction/irf_occ1_Managerial.csv,0.002431636041255413,1,hours,0.002431636041255413,14,2,0.0021657067102866887,-0.0009871865570760421,14
-0.040084543326488,-0.02079011065575257,Professional_specialty,Manufacturing_Construction,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Manufacturing_Construction/irf_occ2_Professional_specialty.csv,0.0024389163427238725,2,hours,0.0024389163427238725,4,4,0.0024389163427238725,-0.01203013896481879,4
-0.05646340385157215,-0.0451278293130952,High_tech,Manufacturing_Construction,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Manufacturing_Construction/irf_occ3_High_tech.csv,0.003953287273920104,3,hours,0.003953287273920104,8,8,0.003953287273920104,-0.01727693550973912,8
-0.10529515923383759,-0.05843920714787799,Sales,Manufacturing_Construction,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Manufacturing_Construction/irf_occ4_Sales.csv,0.006326461973428287,4,hours,0.006326461973428287,3,3,0.006326461973428287,-0.02400358282105302,3
-0.019364523186873064,-0.01832500763129296,Administrative_support,Manufacturing_Construction,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Manufacturing_Construction/irf_occ5_Administrative_support.csv,0.002521619632057329,5,hours,0.005769681304675017,11,11,0.002521619632057329,-0.001071347002639329,28
-0.13167323986259677,-0.10975566901270396,Service,Manufacturing_Construction,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Manufacturing_Construction/irf_occ6_Service.csv,0.02170969840297103,6,hours,0.04114424878661311,24,4,0.011700112188218727,-0.05698040471851571,34
-0.0898949185668062,-0.05774600123151447,Farming_forestry_construction,Manufacturing_Construction,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Manufacturing_Construction/irf_occ7_Farming_forestry_construction.csv,-0.0001391965917458386,7,hours,-0.0001391965917458386,0,0,-0.0001391965917458386,-0.02484199606825746,0
-0.03917848574741549,-0.027632064179181886,Precision_production_repair,Manufacturing_Construction,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Manufacturing_Construction/irf_occ8_Precision_production_repair.csv,0.0010126465324113568,8,hours,0.0010126465324113568,10,10,0.0010126465324113568,-0.011137599487186796,10
-0.04863202839332091,-0.032401583768485176,Machine_operators_transport,Manufacturing_Construction,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Manufacturing_Construction/irf_occ9_Machine_operators_transport.csv,0.000626271236095496,9,hours,0.000626271236095496,8,8,0.000626271236095496,-0.013085174163856036,8
-0.03959043480135844,-0.02192856829048364,Managerial,Services,/home/banjiayu/workspace/Thesis-code/src/occ_ind/../../result/occ_ind_4/hours/Services/irf_occ1_Managerial.csv,0.0008483187936169396,1,hours,0.0008483187936169396,20,8,0.0006425355352488378,-0.00925235037675434,20
